SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,GRADE GROUP,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,SUM_HOMELESS,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2016-2017,15910107,JACKSON-KELLER EL,ELEMENTARY,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,880,25,0,386,368,50,784,875,535,11,-9999999,88,27,12
STATE,CAMPUS,2016-2017,29901102,JACKSON/ROOSEVELT COMPLEX,ELEMENTARY,29901,CALHOUN COUNTY ISD,3,29,CALHOUN COUNTY,939,62,0,143,91,50,628,939,428,-9999999,5,40,38,23
STATE,CAMPUS,2016-2017,37904002,JACKSONVILLE H S,HIGH SCHOOL,37904,JACKSONVILLE ISD,7,37,CHEROKEE COUNTY,1272,85,1094,95,0,92,904,1272,733,-9999999,0,117,0,39
STATE,CAMPUS,2016-2017,37904042,JACKSONVILLE MIDDLE,JUNIOR HIGH SCHOOL,37904,JACKSONVILLE ISD,7,37,CHEROKEE COUNTY,677,52,169,137,0,132,504,677,422,-9999999,-9999999,58,0,27
STATE,CAMPUS,2016-2017,105905101,JACOB'S WELL EL,ELEMENTARY,105905,WIMBERLEY ISD,13,105,HAYS COUNTY,677,52,0,62,50,12,183,243,267,0,0,64,-9999999,34
STATE,CAMPUS,2016-2017,108909047,JAIME ESCALANTE MIDDLE,MIDDLE SCHOOL,108909,PHARR-SAN JUAN-ALAMO ISD,1,108,HIDALGO COUNTY,648,58,122,374,0,372,630,648,466,-9999999,0,61,-9999999,-9999999
STATE,CAMPUS,2016-2017,84901105,JAKE SILBERNAGEL EL,ELEMENTARY,84901,DICKINSON ISD,4,84,GALVESTON COUNTY,751,22,0,227,197,12,564,751,469,7,-9999999,69,9,-9999999
STATE,CAMPUS,2016-2017,220914101,JAMES A ARTHUR INT,MIDDLE SCHOOL,220914,KENNEDALE ISD,11,220,TARRANT COUNTY,455,36,0,30,0,30,215,455,206,-9999999,-9999999,37,-9999999,28
STATE,CAMPUS,2016-2017,61907102,JAMES A MONACO,ELEMENTARY,61907,AUBREY ISD,11,61,DENTON COUNTY,545,14,0,29,0,27,182,545,212,12,5,49,10,13
STATE,CAMPUS,2016-2017,43901112,JAMES AND MARGIE MARION EL,ELEMENTARY,43901,ALLEN ISD,10,43,COLLIN COUNTY,755,71,0,57,0,57,65,-9999999,137,-9999999,-9999999,107,-9999999,45
STATE,CAMPUS,2016-2017,101910113,JAMES B HAVARD EL,ELEMENTARY,101910,GALENA PARK ISD,4,101,HARRIS COUNTY,700,42,0,202,144,47,453,700,350,0,9,60,19,13
STATE,CAMPUS,2016-2017,19909101,JAMES BOWIE EL,ELEMENTARY,19909,SIMMS ISD,8,19,BOWIE COUNTY,234,6,0,0,0,0,128,231,99,0,-9999999,37,0,11
STATE,CAMPUS,2016-2017,57905112,JAMES BOWIE EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,496,63,0,359,349,0,483,496,378,0,0,23,-9999999,10
STATE,CAMPUS,2016-2017,57910102,JAMES BOWIE EL,ELEMENTARY,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,550,17,0,284,258,16,495,550,429,0,-9999999,62,30,24
STATE,CAMPUS,2016-2017,101911103,JAMES BOWIE EL,ELEMENTARY,101911,GOOSE CREEK CISD,4,101,HARRIS COUNTY,822,60,0,164,100,57,587,822,468,-9999999,-9999999,83,9,14
STATE,CAMPUS,2016-2017,165901131,JAMES BOWIE FINE ARTS ACADEMY,ELEMENTARY,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,499,0,0,-9999999,0,0,171,8,99,-9999999,-9999999,14,8,15
STATE,CAMPUS,2016-2017,19909001,JAMES BOWIE H S,HIGH SCHOOL,19909,SIMMS ISD,8,19,BOWIE COUNTY,148,7,147,0,0,0,68,144,49,0,0,26,5,5
STATE,CAMPUS,2016-2017,19909041,JAMES BOWIE MIDDLE,MIDDLE SCHOOL,19909,SIMMS ISD,8,19,BOWIE COUNTY,112,-9999999,35,0,0,0,58,112,50,0,0,15,0,7
STATE,CAMPUS,2016-2017,79907054,JAMES BOWIE MIDDLE,MIDDLE SCHOOL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,1331,84,122,75,0,72,304,5,443,16,-9999999,96,5,36
STATE,CAMPUS,2016-2017,220908045,JAMES COBLE MIDDLE,JUNIOR HIGH SCHOOL,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,900,55,294,60,0,60,458,900,412,11,5,90,-9999999,27
STATE,CAMPUS,2016-2017,246904110,JAMES E MITCHELL EL,ELEMENTARY,246904,GEORGETOWN ISD,13,246,WILLIAMSON COUNTY,537,18,0,201,90,111,350,406,336,-9999999,0,37,-9999999,0
STATE,CAMPUS,2016-2017,101914139,JAMES E RANDOLPH EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,1150,77,0,73,0,68,35,-9999999,269,5,-9999999,120,-9999999,29
STATE,CAMPUS,2016-2017,101914118,JAMES E WILLIAMS EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,672,73,0,101,0,100,49,0,198,5,0,66,0,22
STATE,CAMPUS,2016-2017,21902002,JAMES EARL RUDDER H S,HIGH SCHOOL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,1627,223,1431,185,0,180,1168,31,1272,-9999999,10,147,31,156
STATE,CAMPUS,2016-2017,220914102,JAMES F DELANEY EL,ELEMENTARY,220914,KENNEDALE ISD,11,220,TARRANT COUNTY,717,32,0,100,51,53,290,717,169,9,9,56,-9999999,21
STATE,CAMPUS,2016-2017,57910051,JAMES FANNIN MIDDLE,MIDDLE SCHOOL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,665,23,120,368,0,363,617,665,548,0,0,74,19,28
STATE,CAMPUS,2016-2017,246909052,JAMES GARLAND WALSH MIDDLE,MIDDLE SCHOOL,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,1688,227,280,63,0,50,147,-9999999,318,15,0,135,-9999999,114
STATE,CAMPUS,2016-2017,101916042,JAMES H BAKER SIXTH GRADE CAMPUS,MIDDLE SCHOOL,101916,LA PORTE ISD,4,101,HARRIS COUNTY,576,46,0,65,0,50,323,576,273,-9999999,-9999999,63,15,29
STATE,CAMPUS,2016-2017,84910104,JAMES H ROSS EL,ELEMENTARY,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,636,35,0,53,0,52,230,18,240,11,-9999999,85,19,10
STATE,CAMPUS,2016-2017,15916117,JAMES L MASTERS,ELEMENTARY,15916,JUDSON ISD,20,15,BEXAR COUNTY,780,35,0,28,0,0,461,780,540,164,8,68,11,35
STATE,CAMPUS,2016-2017,179901102,JAMES L WRIGHT EL,ELEMENTARY,179901,PERRYTON ISD,16,179,OCHILTREE COUNTY,528,18,0,251,0,249,350,528,316,-9999999,0,18,-9999999,11
STATE,CAMPUS,2016-2017,61911010,JAMES M STEELE H S,HIGH SCHOOL,61911,NORTHWEST ISD,11,61,DENTON COUNTY,142,18,108,-9999999,0,-9999999,32,-9999999,35,-9999999,0,-9999999,-9999999,-9999999
STATE,CAMPUS,2016-2017,57905032,JAMES MADISON H S,HIGH SCHOOL,57905,DALLAS ISD,10,57,DALLAS COUNTY,479,40,360,79,0,72,463,479,360,0,0,81,7,8
STATE,CAMPUS,2016-2017,220905048,JAMES MIDDLE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,976,142,327,387,0,370,678,976,865,0,0,76,-9999999,17
STATE,CAMPUS,2016-2017,71909129,JAMES P BUTLER EL,ELEMENTARY,71909,SOCORRO ISD,19,71,EL PASO COUNTY,988,44,0,154,135,-9999999,561,988,275,211,-9999999,88,5,5
STATE,CAMPUS,2016-2017,57907112,JAMES R BILHARTZ JR EL,ELEMENTARY,57907,DUNCANVILLE ISD,10,57,DALLAS COUNTY,609,12,0,249,222,17,483,609,273,-9999999,-9999999,74,-9999999,0
STATE,CAMPUS,2016-2017,165902041,JAMES R BROOKS MIDDLE,MIDDLE SCHOOL,165902,GREENWOOD ISD,18,165,MIDLAND COUNTY,791,64,195,53,0,53,284,0,424,0,-9999999,57,24,40
STATE,CAMPUS,2016-2017,57905157,JAMES S HOGG EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,287,38,0,141,155,0,268,287,160,0,0,43,-9999999,0
STATE,CAMPUS,2016-2017,246904041,JAMES TIPPIT MIDDLE,MIDDLE SCHOOL,246904,GEORGETOWN ISD,13,246,WILLIAMSON COUNTY,898,80,106,193,11,181,496,0,464,8,-9999999,82,0,0
STATE,CAMPUS,2016-2017,79907148,JAN SCHIFF EL,ELEMENTARY,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,1262,104,0,126,0,112,116,0,459,12,-9999999,60,-9999999,14
STATE,CAMPUS,2016-2017,71909116,JANE A HAMBRIC SCHOOL,ELEMENTARY,71909,SOCORRO ISD,19,71,EL PASO COUNTY,1191,57,131,307,234,47,987,1191,651,43,0,109,19,5
STATE,CAMPUS,2016-2017,21902045,JANE LONG,MIDDLE SCHOOL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,1137,344,49,335,174,231,904,1137,815,0,0,114,12,50
STATE,CAMPUS,2016-2017,20905106,JANE LONG EL,ELEMENTARY,20905,BRAZOSPORT ISD,4,20,BRAZORIA COUNTY,354,18,0,110,93,14,300,354,230,0,-9999999,24,33,6
STATE,CAMPUS,2016-2017,79901105,JANE LONG EL,ELEMENTARY,79901,LAMAR CISD,4,79,FORT BEND COUNTY,631,18,0,167,118,49,504,631,444,0,-9999999,92,19,6
STATE,CAMPUS,2016-2017,220908119,JANET BROCKETT EL,ELEMENTARY,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,574,17,0,110,0,108,275,574,179,11,-9999999,39,0,14
STATE,CAMPUS,2016-2017,101912181,JANOWSKI EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,615,43,0,411,392,7,587,614,520,0,0,39,-9999999,7
STATE,CAMPUS,2016-2017,246907101,JARRELL EL,ELEMENTARY,246907,JARRELL ISD,13,246,WILLIAMSON COUNTY,435,6,0,91,79,9,268,435,192,27,-9999999,51,10,5
STATE,CAMPUS,2016-2017,246907001,JARRELL H S,HIGH SCHOOL,246907,JARRELL ISD,13,246,WILLIAMSON COUNTY,404,23,399,17,0,16,193,0,149,12,0,35,-9999999,35
STATE,CAMPUS,2016-2017,246907201,JARRELL INT,ELEMENTARY,246907,JARRELL ISD,13,246,WILLIAMSON COUNTY,338,22,0,56,43,12,202,0,174,9,0,34,-9999999,32
STATE,CAMPUS,2016-2017,246907041,JARRELL MIDDLE,MIDDLE SCHOOL,246907,JARRELL ISD,13,246,WILLIAMSON COUNTY,313,18,0,47,0,40,175,0,181,7,-9999999,33,5,19
STATE,CAMPUS,2016-2017,43910009,JASPER H S,HIGH SCHOOL,43910,PLANO ISD,10,43,COLLIN COUNTY,1452,555,452,42,0,41,122,0,93,0,0,77,5,23
STATE,CAMPUS,2016-2017,121904001,JASPER H S,HIGH SCHOOL,121904,JASPER ISD,5,121,JASPER COUNTY,698,57,660,22,0,21,441,697,432,0,-9999999,95,12,28
STATE,CAMPUS,2016-2017,121904043,JASPER J H,MIDDLE SCHOOL,121904,JASPER ISD,5,121,JASPER COUNTY,558,54,0,41,0,37,410,558,367,0,-9999999,65,11,25
STATE,CAMPUS,2016-2017,15915002,JAY H S,HIGH SCHOOL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,3053,407,2098,192,0,154,2184,3053,1952,85,0,352,33,89
STATE,CAMPUS,2016-2017,132902001,JAYTON SCHOOLS,ELEMENTARY / SECONDARY,132902,JAYTON-GIRARD ISD,17,132,KENT COUNTY,128,0,43,0,0,0,41,128,40,0,0,15,0,0
STATE,CAMPUS,2016-2017,101914121,JEAN & BETTY SCHMALZ EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,1175,21,0,401,204,193,699,1175,728,-9999999,-9999999,143,7,61
STATE,CAMPUS,2016-2017,121904105,JEAN C FEW PRI,ELEMENTARY,121904,JASPER ISD,5,121,JASPER COUNTY,833,12,0,94,74,18,703,825,522,0,21,68,16,16
STATE,CAMPUS,2016-2017,57819001,JEAN MASSIEU ACADEMY,ELEMENTARY / SECONDARY,57819,JEAN MASSIEU ACADEMY,10,57,DALLAS COUNTY,195,0,12,114,0,114,192,195,116,0,0,14,0,0
STATE,CAMPUS,2016-2017,220905070,JEAN MCCLUNG MIDDLE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,797,65,206,215,0,203,676,797,688,5,0,81,9,25
STATE,CAMPUS,2016-2017,101914115,JEANETTE HAYES EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,663,38,0,204,0,195,130,-9999999,317,5,0,90,-9999999,25
STATE,CAMPUS,2016-2017,47901041,JEFFERIES J H,MIDDLE SCHOOL,47901,COMANCHE ISD,14,47,COMANCHE COUNTY,293,25,77,31,0,31,194,9,147,-9999999,-9999999,31,9,17
STATE,CAMPUS,2016-2017,94901103,JEFFERSON AVE EL,ELEMENTARY,94901,SEGUIN ISD,13,94,GUADALUPE COUNTY,421,-9999999,0,12,9,0,361,421,188,0,-9999999,47,8,8
STATE,CAMPUS,2016-2017,123905003,JEFFERSON CO YOUTH ACAD,ELEMENTARY / SECONDARY,123905,NEDERLAND ISD,5,123,JEFFERSON COUNTY,-9999999,0,0,0,0,0,0,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,123907007,JEFFERSON CO YOUTH ACAD,ELEMENTARY / SECONDARY,123907,PORT ARTHUR ISD,5,123,JEFFERSON COUNTY,-9999999,0,0,0,0,0,-9999999,-9999999,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,123910011,JEFFERSON CO YOUTH ACAD,ELEMENTARY / SECONDARY,123910,BEAUMONT ISD,5,123,JEFFERSON COUNTY,8,0,6,0,0,0,8,0,8,0,0,-9999999,0,-9999999
STATE,CAMPUS,2016-2017,14909107,JEFFERSON EL,ELEMENTARY,14909,TEMPLE ISD,12,14,BELL COUNTY,756,35,0,134,120,16,625,751,442,-9999999,-9999999,86,6,43
STATE,CAMPUS,2016-2017,31903108,JEFFERSON EL,ELEMENTARY,31903,HARLINGEN CISD,1,31,CAMERON COUNTY,314,22,0,120,120,0,301,314,189,-9999999,-9999999,31,0,-9999999
STATE,CAMPUS,2016-2017,91906106,JEFFERSON EL,ELEMENTARY,91906,SHERMAN ISD,10,91,GRAYSON COUNTY,237,7,0,137,106,31,208,237,193,0,0,18,10,10
STATE,CAMPUS,2016-2017,101912182,JEFFERSON EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,432,25,0,167,145,24,379,432,300,0,0,38,17,5
STATE,CAMPUS,2016-2017,155901102,JEFFERSON EL,ELEMENTARY,155901,JEFFERSON ISD,8,155,MARION COUNTY,388,34,0,6,0,6,253,388,268,0,-9999999,36,-9999999,8
STATE,CAMPUS,2016-2017,243905118,JEFFERSON EL,ELEMENTARY,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,421,11,0,10,0,11,234,421,224,25,-9999999,52,5,0
STATE,CAMPUS,2016-2017,108904105,JEFFERSON ELEM,ELEMENTARY,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,414,85,0,88,88,0,273,414,160,-9999999,-9999999,19,0,-9999999
STATE,CAMPUS,2016-2017,15907007,JEFFERSON H S,HIGH SCHOOL,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,1742,96,1460,234,0,168,1500,1742,1326,11,-9999999,214,30,96
STATE,CAMPUS,2016-2017,71902009,JEFFERSON H S,HIGH SCHOOL,71902,EL PASO ISD,19,71,EL PASO COUNTY,1025,84,770,372,0,344,963,1025,865,-9999999,0,101,10,13
STATE,CAMPUS,2016-2017,155901002,JEFFERSON H S,HIGH SCHOOL,155901,JEFFERSON ISD,8,155,MARION COUNTY,351,33,349,-9999999,0,-9999999,229,351,179,0,0,46,6,-9999999
STATE,CAMPUS,2016-2017,155901041,JEFFERSON J H,MIDDLE SCHOOL,155901,JEFFERSON ISD,8,155,MARION COUNTY,366,41,44,-9999999,0,-9999999,269,366,192,-9999999,-9999999,43,5,11
STATE,CAMPUS,2016-2017,15915055,JEFFERSON MIDDLE,MIDDLE SCHOOL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,1500,145,270,58,0,41,583,20,569,83,-9999999,134,6,58
STATE,CAMPUS,2016-2017,123907041,JEFFERSON MIDDLE,MIDDLE SCHOOL,123907,PORT ARTHUR ISD,5,123,JEFFERSON COUNTY,967,43,232,229,0,138,775,962,648,0,0,68,10,57
STATE,CAMPUS,2016-2017,221901006,JEFFERSON OPPORTUNITY CTR,ELEMENTARY / SECONDARY,221901,ABILENE ISD,14,221,TAYLOR COUNTY,14,0,-9999999,0,0,0,13,0,13,0,0,6,-9999999,0
STATE,CAMPUS,2016-2017,155901103,JEFFERSON PRI SCH,ELEMENTARY,155901,JEFFERSON ISD,8,155,MARION COUNTY,157,0,0,-9999999,0,-9999999,131,157,74,0,-9999999,10,-9999999,0
STATE,CAMPUS,2016-2017,101914140,JENKS EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,1255,73,0,520,294,219,114,0,651,-9999999,0,96,0,20
STATE,CAMPUS,2016-2017,101916101,JENNIE REID EL,ELEMENTARY,101916,LA PORTE ISD,4,101,HARRIS COUNTY,470,28,0,9,0,9,226,470,182,0,0,41,6,9
STATE,CAMPUS,2016-2017,101917125,JENSEN EL,ELEMENTARY,101917,PASADENA ISD,4,101,HARRIS COUNTY,700,13,0,276,244,-9999999,553,700,479,-9999999,-9999999,45,6,9
STATE,CAMPUS,2016-2017,57905279,JERRY R JUNKINS EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,658,79,0,254,253,31,490,658,311,0,0,58,12,19
STATE,CAMPUS,2016-2017,101907003,JERSEY VILLAGE HIGH SCHOOL,HIGH SCHOOL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,3610,210,2634,255,0,232,1961,20,1275,-9999999,7,235,21,70
STATE,CAMPUS,2016-2017,57916129,JESS HARBEN EL,ELEMENTARY,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,398,12,0,153,0,150,217,-9999999,209,-9999999,-9999999,54,-9999999,9
STATE,CAMPUS,2016-2017,43907123,JESSE MCGOWEN EL,ELEMENTARY,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,650,66,0,56,0,49,146,-9999999,147,-9999999,0,65,22,18
STATE,CAMPUS,2016-2017,108911103,JESSIE L JENSEN EL,ELEMENTARY,108911,SHARYLAND ISD,1,108,HIDALGO COUNTY,714,46,0,364,357,-9999999,647,714,506,6,8,53,6,17
STATE,CAMPUS,2016-2017,101917109,JESSUP EL,ELEMENTARY,101917,PASADENA ISD,4,101,HARRIS COUNTY,769,22,0,446,402,-9999999,705,769,572,0,-9999999,54,22,10
STATE,CAMPUS,2016-2017,15904115,JEWEL C WIETZEL CENTER,ELEMENTARY / SECONDARY,15904,HARLANDALE ISD,20,15,BEXAR COUNTY,-9999999,0,0,0,0,0,-9999999,-9999999,-9999999,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,57905141,JILL STONE EL AT VICKERY MEADOW,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,365,27,0,302,270,22,363,365,314,0,0,20,-9999999,-9999999
STATE,CAMPUS,2016-2017,43912107,JIM AND BETTY HUGHES EL,ELEMENTARY,43912,PROSPER ISD,10,43,COLLIN COUNTY,692,38,0,52,-9999999,51,75,0,157,-9999999,0,60,8,19
STATE,CAMPUS,2016-2017,94901041,JIM BARNES MIDDLE,MIDDLE SCHOOL,94901,SEGUIN ISD,13,94,GUADALUPE COUNTY,813,70,0,43,0,39,533,13,421,10,0,85,13,41
STATE,CAMPUS,2016-2017,221911001,JIM NED H S,HIGH SCHOOL,221911,JIM NED CISD,14,221,TAYLOR COUNTY,319,18,296,0,0,0,65,10,112,10,-9999999,25,10,6
STATE,CAMPUS,2016-2017,221911041,JIM NED MIDDLE,MIDDLE SCHOOL,221911,JIM NED CISD,14,221,TAYLOR COUNTY,304,29,156,0,0,0,65,8,95,8,-9999999,21,9,5
STATE,CAMPUS,2016-2017,246913116,JIM PLAIN EL,ELEMENTARY,246913,LEANDER ISD,13,246,WILLIAMSON COUNTY,712,75,0,32,0,32,187,38,264,37,-9999999,76,-9999999,28
STATE,CAMPUS,2016-2017,57905172,JIMMIE TYLER BRASHEAR EL,ELEMENTARY,57905,DALLAS ISD,10,57,DALLAS COUNTY,665,57,0,347,353,0,536,665,381,0,0,36,0,13
STATE,CAMPUS,2016-2017,108912008,JIMMY CARTER EARLY COLLEGE H S,HIGH SCHOOL,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,354,83,322,34,0,34,346,354,193,0,0,7,0,-9999999
STATE,CAMPUS,2016-2017,15907020,JJA,ELEMENTARY / SECONDARY,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,-9999999,0,0,0,0,0,0,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,7904003,JJAEP,ELEMENTARY / SECONDARY,7904,LYTLE ISD,20,7,ATASCOSA COUNTY,-9999999,0,0,0,0,0,0,0,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,170902010,JJAEP,ELEMENTARY / SECONDARY,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,35,0,0,6,0,6,20,0,33,0,0,8,0,-9999999
STATE,CAMPUS,2016-2017,170904004,JJAEP,ELEMENTARY / SECONDARY,170904,WILLIS ISD,6,170,MONTGOMERY COUNTY,-9999999,0,0,-9999999,0,-9999999,-9999999,0,-9999999,0,0,-9999999,-9999999,0
STATE,CAMPUS,2016-2017,101913198,JJAEP CAMPUS,ELEMENTARY / SECONDARY,101913,HUMBLE ISD,4,101,HARRIS COUNTY,10,0,-9999999,0,0,0,5,0,10,0,0,-9999999,0,0
STATE,CAMPUS,2016-2017,71909006,JJAEP INSTRUCTIONAL,HIGH SCHOOL,71909,SOCORRO ISD,19,71,EL PASO COUNTY,-9999999,0,0,0,0,0,-9999999,-9999999,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,108907003,JJAEP-SOUTHWEST KEY PROGRAM,ELEMENTARY / SECONDARY,108907,MERCEDES ISD,1,108,HIDALGO COUNTY,-9999999,0,0,0,0,0,-9999999,-9999999,-9999999,0,0,0,0,0
STATE,CAMPUS,2016-2017,246904109,JO ANN FORD EL,ELEMENTARY,246904,GEORGETOWN ISD,13,246,WILLIAMSON COUNTY,550,38,0,14,-9999999,12,76,0,113,14,-9999999,40,0,0
STATE,CAMPUS,2016-2017,220905026,JO KELLY SP ED,ELEMENTARY / SECONDARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,45,0,0,0,0,0,27,0,45,0,0,45,0,0
STATE,CAMPUS,2016-2017,31914041,JO NELSON MIDDLE,MIDDLE SCHOOL,31914,SANTA ROSA ISD,1,31,CAMERON COUNTY,255,10,95,28,0,28,214,255,172,0,-9999999,39,0,-9999999
STATE,CAMPUS,2016-2017,101919110,JOAN LINK EL,ELEMENTARY,101919,SPRING ISD,4,101,HARRIS COUNTY,630,18,0,329,265,54,541,630,481,0,0,36,-9999999,5
STATE,CAMPUS,2016-2017,240901043,JOAQUIN CIGARROA MIDDLE,MIDDLE SCHOOL,240901,LAREDO ISD,1,240,WEBB COUNTY,1332,140,293,755,0,755,1244,1332,894,-9999999,-9999999,164,-9999999,28
STATE,CAMPUS,2016-2017,210902102,JOAQUIN EL,ELEMENTARY,210902,JOAQUIN ISD,7,210,SHELBY COUNTY,343,11,0,42,0,41,219,343,181,0,-9999999,35,7,33
STATE,CAMPUS,2016-2017,210902001,JOAQUIN H S,HIGH SCHOOL,210902,JOAQUIN ISD,7,210,SHELBY COUNTY,199,15,197,5,0,5,109,0,75,0,0,22,11,7
STATE,CAMPUS,2016-2017,210902041,JOAQUIN J H SCHOOL,MIDDLE SCHOOL,210902,JOAQUIN ISD,7,210,SHELBY COUNTY,149,8,25,10,0,10,87,0,49,0,0,21,0,15
STATE,CAMPUS,2016-2017,61901040,JOE DALE SPARKS CAMPUS,ELEMENTARY / SECONDARY,61901,DENTON ISD,11,61,DENTON COUNTY,51,0,42,7,0,7,8,0,51,0,-9999999,13,-9999999,0
STATE,CAMPUS,2016-2017,79901126,JOE HUBENAK EL,ELEMENTARY,79901,LAMAR CISD,4,79,FORT BEND COUNTY,784,62,0,148,0,142,159,0,322,5,-9999999,54,-9999999,-9999999
STATE,CAMPUS,2016-2017,43902101,JOE K BRYANT EL,ELEMENTARY,43902,ANNA ISD,10,43,COLLIN COUNTY,662,19,0,95,29,66,260,661,184,9,-9999999,74,6,26
STATE,CAMPUS,2016-2017,246909129,JOE LEE JOHNSON EL,ELEMENTARY,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,522,18,0,53,0,50,260,10,181,-9999999,-9999999,52,10,9
STATE,CAMPUS,2016-2017,14903111,JOE M PIRTLE EL,ELEMENTARY,14903,BELTON ISD,12,14,BELL COUNTY,739,45,0,15,0,12,232,-9999999,320,54,-9999999,86,-9999999,15
STATE,CAMPUS,2016-2017,43919102,JOE V HART EL,ELEMENTARY,43919,LOVEJOY ISD,10,43,COLLIN COUNTY,467,69,0,13,0,11,20,20,64,8,0,43,0,14
STATE,CAMPUS,2016-2017,37904105,JOE WRIGHT EL,ELEMENTARY,37904,JACKSONVILLE ISD,7,37,CHEROKEE COUNTY,522,12,0,253,235,15,466,522,421,0,-9999999,46,0,15
STATE,CAMPUS,2016-2017,101914124,JOELLA EXLEY EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,956,44,0,322,0,318,194,0,445,7,0,51,0,26
STATE,CAMPUS,2016-2017,71903103,JOHANNA ODONNELL INT,ELEMENTARY,71903,FABENS ISD,19,71,EL PASO COUNTY,321,15,0,187,137,0,317,321,235,0,0,47,15,10
STATE,CAMPUS,2016-2017,214901105,JOHN & OLIVE HINOJOSA EL,ELEMENTARY,214901,RIO GRANDE CITY CISD,1,214,STARR COUNTY,528,83,0,513,512,0,476,528,515,0,0,41,0,8
STATE,CAMPUS,2016-2017,43912103,JOHN A BAKER,ELEMENTARY,43912,PROSPER ISD,10,43,COLLIN COUNTY,695,65,0,23,0,23,57,695,108,5,0,81,10,15
STATE,CAMPUS,2016-2017,57910010,JOHN A DUBISKI CAREER H S,HIGH SCHOOL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,1668,192,1668,426,0,397,1161,-9999999,839,0,-9999999,68,-9999999,18
STATE,CAMPUS,2016-2017,94902113,JOHN A SIPPEL EL,ELEMENTARY,94902,SCHERTZ-CIBOLO-U CITY ISD,20,94,GUADALUPE COUNTY,723,22,0,7,0,7,207,0,183,159,8,68,-9999999,12
STATE,CAMPUS,2016-2017,57910041,JOHN ADAMS MIDDLE,MIDDLE SCHOOL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,692,30,211,198,-9999999,193,618,692,542,0,0,63,23,17
