SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2014-2015,220905252,INSIGHTS LEARNING CENTER,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,12,0,0,-9999999,-9999999,0,9,0,12,0,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,101912300,INSPIRED FOR EXCELLENCE ACADEMY WE,101912,HOUSTON ISD,4,101,HARRIS COUNTY,184,0,0,16,-9999999,8,131,184,168,0,0,7,-9999999
STATE,CAMPUS,2014-2015,57830001,INSPIRED VISION ACADEMY EL,57830,INSPIRED VISION ACADEMY,10,57,DALLAS COUNTY,549,0,0,254,235,0,495,549,301,0,0,47,-9999999
STATE,CAMPUS,2014-2015,57830002,INSPIRED VISION ACADEMY MIDDLE,57830,INSPIRED VISION ACADEMY,10,57,DALLAS COUNTY,535,20,277,155,0,153,535,535,327,0,0,65,-9999999
STATE,CAMPUS,2014-2015,214903003,INSTR & GUIDE CTR,214903,ROMA ISD,1,214,STARR COUNTY,24,-9999999,6,15,0,15,9,24,19,0,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,108906005,INSTR/GUID CENTER,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,68,0,29,14,0,14,56,0,68,0,0,14,-9999999
STATE,CAMPUS,2014-2015,186902101,INT,186902,FORT STOCKTON ISD,18,186,PECOS COUNTY,422,10,0,48,43,0,279,422,226,0,0,24,9
STATE,CAMPUS,2014-2015,220905062,INT'L NEWCOMER ACAD,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,449,0,174,449,0,449,275,449,449,0,0,-9999999,0
STATE,CAMPUS,2014-2015,227901029,INTERNATIONAL H S,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,368,0,0,356,0,356,343,10,356,0,0,-9999999,0
STATE,CAMPUS,2014-2015,57848001,INTERNATIONAL LEADERSHIP OF TEXAS,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,939,26,0,210,161,49,472,939,332,0,0,50,15
STATE,CAMPUS,2014-2015,57848002,INTERNATIONAL LEADERSHIP OF TEXAS,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,466,34,0,41,0,41,256,466,95,0,0,36,-9999999
STATE,CAMPUS,2014-2015,57848003,INTERNATIONAL LEADERSHIP OF TEXAS,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,362,20,0,37,0,37,156,362,90,0,0,19,-9999999
STATE,CAMPUS,2014-2015,57848004,INTERNATIONAL LEADERSHIP OF TEXAS,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,939,31,0,306,303,-9999999,537,939,440,0,0,30,-9999999
STATE,CAMPUS,2014-2015,57848006,INTERNATIONAL LEADERSHIP OF TEXAS,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,115,7,0,5,0,5,73,56,25,0,0,5,0
STATE,CAMPUS,2014-2015,57848007,INTERNATIONAL LEADERSHIP OF TEXAS,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,934,83,0,84,70,14,150,110,257,0,0,55,0
STATE,CAMPUS,2014-2015,57848008,INTERNATIONAL LEADERSHIP OF TEXAS,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,452,78,0,0,0,0,77,70,87,0,0,25,0
STATE,CAMPUS,2014-2015,57848005,INTERNATIONAL LEADERSHIP OF TEXAS-,57848,INTERNATIONAL LEADERSHIP OF TEXAS,10,57,DALLAS COUNTY,454,27,0,47,-9999999,45,259,454,108,0,0,22,-9999999
STATE,CAMPUS,2014-2015,15910009,INTERNATIONAL SCHOOL OF AMERICA,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,479,59,199,0,0,0,97,-9999999,90,31,0,9,7
STATE,CAMPUS,2014-2015,93903101,IOLA EL,93903,IOLA ISD,6,93,GRIMES COUNTY,250,-9999999,0,-9999999,0,-9999999,119,250,60,0,0,17,0
STATE,CAMPUS,2014-2015,93903001,IOLA H S,93903,IOLA ISD,6,93,GRIMES COUNTY,202,12,168,-9999999,0,-9999999,85,201,81,0,0,17,11
STATE,CAMPUS,2014-2015,243903001,IOWA PARK H S,243903,IOWA PARK CISD,9,243,WICHITA COUNTY,505,28,448,0,0,0,181,0,235,6,0,49,17
STATE,CAMPUS,2014-2015,14906130,IRA CROSS JR EL,14906,KILLEEN ISD,12,14,BELL COUNTY,760,25,0,50,0,46,582,760,436,212,-9999999,80,20
STATE,CAMPUS,2014-2015,208903001,IRA SCHOOL,208903,IRA ISD,14,208,SCURRY COUNTY,261,10,113,-9999999,0,-9999999,61,0,100,0,0,13,-9999999
STATE,CAMPUS,2014-2015,186903101,IRAAN EL,186903,IRAAN-SHEFFIELD ISD,18,186,PECOS COUNTY,227,0,0,32,0,32,83,227,118,0,0,16,-9999999
STATE,CAMPUS,2014-2015,186903001,IRAAN H S,186903,IRAAN-SHEFFIELD ISD,18,186,PECOS COUNTY,124,-9999999,123,6,0,6,25,124,52,0,0,16,-9999999
STATE,CAMPUS,2014-2015,186903041,IRAAN J H,186903,IRAAN-SHEFFIELD ISD,18,186,PECOS COUNTY,84,0,0,7,0,7,23,84,49,0,0,5,0
STATE,CAMPUS,2014-2015,18906001,IREDELL SCHOOL,18906,IREDELL ISD,12,18,BOSQUE COUNTY,134,-9999999,61,-9999999,0,-9999999,70,134,62,0,0,14,-9999999
STATE,CAMPUS,2014-2015,68901114,IRELAND EL,68901,ECTOR COUNTY ISD,18,68,ECTOR COUNTY,572,47,0,11,0,8,208,571,299,-9999999,-9999999,50,18
STATE,CAMPUS,2014-2015,233901108,IRENE C CARDWELL EL,233901,SAN FELIPE-DEL RIO CISD,15,233,VAL VERDE COUNTY,519,0,0,118,120,0,486,519,138,12,-9999999,65,0
STATE,CAMPUS,2014-2015,126902111,IRENE CLINKSCALE EL,126902,BURLESON ISD,11,126,JOHNSON COUNTY,589,20,0,-9999999,0,-9999999,207,0,249,5,6,51,18
STATE,CAMPUS,2014-2015,108912046,IRENE M GARCIA MIDDLE,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,811,127,128,238,0,227,753,811,518,0,0,62,13
STATE,CAMPUS,2014-2015,118902101,IRION EL,118902,IRION COUNTY ISD,15,118,IRION COUNTY,160,-9999999,0,0,0,0,62,159,48,-9999999,0,11,0
STATE,CAMPUS,2014-2015,118902001,IRION H S,118902,IRION COUNTY ISD,15,118,IRION COUNTY,175,18,115,0,0,0,60,175,93,-9999999,0,11,6
STATE,CAMPUS,2014-2015,79901121,IRMA DRU HUTCHISON EL,79901,LAMAR CISD,4,79,FORT BEND COUNTY,793,53,0,134,0,131,259,0,392,-9999999,0,66,-9999999
STATE,CAMPUS,2014-2015,57905035,IRMA LERMA RANGEL YOUNG WOMEN'S LE,57905,DALLAS ISD,10,57,DALLAS COUNTY,270,194,62,-9999999,0,-9999999,226,270,16,0,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,57905356,IRMA RANGEL YOUNG WOMENS LEADERSHI,57905,DALLAS ISD,10,57,DALLAS COUNTY,283,206,16,41,0,39,214,283,52,0,0,0,-9999999
STATE,CAMPUS,2014-2015,170902054,IRONS J H,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,1102,69,211,54,0,52,360,0,310,-9999999,-9999999,77,40
STATE,CAMPUS,2014-2015,152901066,IRONS MIDDLE,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,694,34,164,-9999999,0,-9999999,234,-9999999,209,-9999999,-9999999,76,25
STATE,CAMPUS,2014-2015,70908103,IRVIN EL,70908,MIDLOTHIAN ISD,10,70,ELLIS COUNTY,365,27,0,8,0,7,114,365,180,5,-9999999,32,11
STATE,CAMPUS,2014-2015,71902008,IRVIN H S,71902,EL PASO ISD,19,71,EL PASO COUNTY,1443,98,1193,169,0,146,1166,1443,1012,27,-9999999,176,11
STATE,CAMPUS,2014-2015,126903104,IRVING EL,126903,CLEBURNE ISD,11,126,JOHNSON COUNTY,502,35,0,208,152,56,417,502,367,6,6,51,15
STATE,CAMPUS,2014-2015,57912002,IRVING H S,57912,IRVING ISD,10,57,DALLAS COUNTY,2429,276,1904,548,0,542,1786,17,1855,0,0,167,13
STATE,CAMPUS,2014-2015,15907049,IRVING MIDDLE,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,817,53,0,221,0,167,753,817,670,0,0,96,57
STATE,CAMPUS,2014-2015,43910165,ISAACS EARLY CHILDHOOD SCHOOL,43910,PLANO ISD,10,43,COLLIN COUNTY,548,0,0,305,162,139,67,0,310,-9999999,5,186,0
STATE,CAMPUS,2014-2015,101912180,ISAACS EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,400,50,0,150,138,-9999999,360,400,330,0,0,28,-9999999
STATE,CAMPUS,2014-2015,43905116,ISBELL EL,43905,FRISCO ISD,10,43,COLLIN COUNTY,687,89,0,18,0,18,8,-9999999,70,0,0,34,25
STATE,CAMPUS,2014-2015,161909041,ISBILL J H,161909,MCGREGOR ISD,12,161,MCLENNAN COUNTY,283,35,0,15,0,15,202,0,132,0,0,17,-9999999
STATE,CAMPUS,2014-2015,70911106,ISCHOLARS MAGNET ACADEMY,70911,RED OAK ISD,10,70,ELLIS COUNTY,41,15,0,0,0,0,-9999999,0,0,0,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,221801027,ISCHOOL H S,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,221,TAYLOR COUNTY,204,0,61,-9999999,0,-9999999,15,0,22,-9999999,0,15,10
STATE,CAMPUS,2014-2015,221801056,ISCHOOL HIGH AT THE WOODLANDS,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,221,TAYLOR COUNTY,246,0,19,-9999999,0,-9999999,19,0,40,5,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,221801051,ISCHOOL HIGH AT UNIVERSITY PARK,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,221,TAYLOR COUNTY,272,0,66,14,0,14,40,0,62,9,0,-9999999,-9999999
STATE,CAMPUS,2014-2015,221801041,ISCHOOL HIGH OF FLOWER MOUND,221801,TEXAS COLLEGE PREPARATORY ACADEMIE,14,221,TAYLOR COUNTY,159,0,132,-9999999,0,-9999999,-9999999,0,25,-9999999,0,10,8
STATE,CAMPUS,2014-2015,70907001,ITALY H S,70907,ITALY ISD,10,70,ELLIS COUNTY,248,16,155,13,0,12,127,248,110,0,0,23,7
STATE,CAMPUS,2014-2015,109907101,ITASCA EL,109907,ITASCA ISD,12,109,HILL COUNTY,325,20,0,46,0,46,219,325,160,0,-9999999,21,0
STATE,CAMPUS,2014-2015,109907001,ITASCA H S,109907,ITASCA ISD,12,109,HILL COUNTY,195,14,185,7,0,7,130,195,104,-9999999,-9999999,20,-9999999
STATE,CAMPUS,2014-2015,109907041,ITASCA MIDDLE,109907,ITASCA ISD,12,109,HILL COUNTY,145,12,0,5,0,5,91,145,64,-9999999,-9999999,15,-9999999
STATE,CAMPUS,2014-2015,220906007,IUNIVERSITY PREP,220906,GRAPEVINE-COLLEYVILLE ISD,11,220,TARRANT COUNTY,246,18,53,0,0,0,5,0,14,0,0,6,-9999999
STATE,CAMPUS,2014-2015,220912109,J A HARGRAVE EL,220912,CROWLEY ISD,11,220,TARRANT COUNTY,530,29,0,82,-9999999,71,370,529,269,-9999999,-9999999,40,8
STATE,CAMPUS,2014-2015,70908107,J A VITOVSKY EL,70908,MIDLOTHIAN ISD,10,70,ELLIS COUNTY,646,15,0,198,147,51,344,646,401,-9999999,0,74,27
STATE,CAMPUS,2014-2015,25901101,J B STEPHENS EL,25901,BANGS ISD,15,25,BROWN COUNTY,370,23,0,8,0,8,158,369,123,7,5,46,18
STATE,CAMPUS,2014-2015,43907122,J B WILMETH EL,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,635,41,0,27,0,25,33,0,114,-9999999,-9999999,52,11
STATE,CAMPUS,2014-2015,240901120,J C MARTIN JR EL,240901,LAREDO ISD,1,240,WEBB COUNTY,591,15,0,504,503,0,588,582,534,0,0,53,-9999999
STATE,CAMPUS,2014-2015,61911118,J C THOMPSON EL,61911,NORTHWEST ISD,11,61,DENTON COUNTY,528,31,0,15,0,15,138,527,260,7,-9999999,54,8
STATE,CAMPUS,2014-2015,161914110,J H HINES EL,161914,WACO ISD,12,161,MCLENNAN COUNTY,527,6,0,41,0,41,455,527,519,0,0,42,5
STATE,CAMPUS,2014-2015,102902116,J H MOORE EL,102902,MARSHALL ISD,7,102,HARRISON COUNTY,304,20,0,38,0,37,265,304,189,-9999999,-9999999,6,0
STATE,CAMPUS,2014-2015,57907041,J HERMAN REED MIDDLE,57907,DUNCANVILLE ISD,10,57,DALLAS COUNTY,567,26,281,74,0,70,440,567,352,-9999999,-9999999,64,-9999999
STATE,CAMPUS,2014-2015,43907197,J J A E P,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,5,0,-9999999,-9999999,0,-9999999,0,0,-9999999,0,0,-9999999,0
STATE,CAMPUS,2014-2015,108904039,J J A E P,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,108912006,J J A E P,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,-9999999,0,0,0,0,0,-9999999,0,-9999999,0,0,0,0
STATE,CAMPUS,2014-2015,79901106,J J WESSENDORFF MIDDLE,79901,LAMAR CISD,4,79,FORT BEND COUNTY,456,29,0,78,0,77,279,456,217,0,0,59,-9999999
STATE,CAMPUS,2014-2015,34907101,J K HILEMAN EL,34907,QUEEN CITY ISD,8,34,CASS COUNTY,426,32,0,-9999999,0,-9999999,275,426,195,-9999999,-9999999,40,16
STATE,CAMPUS,2014-2015,240901122,J KAWAS EL,240901,LAREDO ISD,1,240,WEBB COUNTY,591,29,0,460,456,0,579,586,509,0,0,39,-9999999
STATE,CAMPUS,2014-2015,220908105,J L BOREN EL,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,567,40,0,26,0,26,90,0,88,13,0,74,8
STATE,CAMPUS,2014-2015,92903122,J L EVERHART MAGNET EL,92903,LONGVIEW ISD,7,92,GREGG COUNTY,723,-9999999,0,254,199,45,586,720,478,0,-9999999,61,17
STATE,CAMPUS,2014-2015,57905053,J L LONG MIDDLE,57905,DALLAS ISD,10,57,DALLAS COUNTY,1299,191,144,473,0,353,905,1299,803,0,0,141,59
STATE,CAMPUS,2014-2015,170906103,J L LYON ELEMENTARY,170906,MAGNOLIA ISD,6,170,MONTGOMERY COUNTY,865,5,0,232,173,42,520,865,314,-9999999,-9999999,63,17
STATE,CAMPUS,2014-2015,50910107,J L WILLIAMS/LOVETT LEDGER EL,50910,COPPERAS COVE ISD,12,50,CORYELL COUNTY,643,14,0,39,0,35,433,643,404,199,8,53,9
STATE,CAMPUS,2014-2015,61911113,J LYNDAL HUGHES EL,61911,NORTHWEST ISD,11,61,DENTON COUNTY,547,36,0,58,0,58,132,541,248,14,6,53,18
STATE,CAMPUS,2014-2015,71905007,J M HANKS H S,71905,YSLETA ISD,19,71,EL PASO COUNTY,1860,151,1794,103,38,94,1281,1860,946,30,0,211,50
STATE,CAMPUS,2014-2015,57905142,J N ERVIN EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,697,39,0,62,60,0,605,697,335,0,0,33,8
STATE,CAMPUS,2014-2015,57905263,J P STARKS EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,295,54,0,62,56,-9999999,263,295,154,0,0,5,-9999999
STATE,CAMPUS,2014-2015,15907110,J T BRACKENRIDGE EL,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,741,7,0,94,85,-9999999,733,741,553,-9999999,-9999999,39,11
STATE,CAMPUS,2014-2015,220905187,J T STEVENS EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,453,19,0,43,0,43,317,453,241,0,0,37,10
STATE,CAMPUS,2014-2015,108902109,J W CACERES EL,108902,DONNA ISD,1,108,HIDALGO COUNTY,477,34,0,247,246,0,413,477,329,0,0,36,-9999999
STATE,CAMPUS,2014-2015,212906042,J W HOLLOWAY SIXTH GRADE SCHOOL,212906,WHITEHOUSE ISD,7,212,SMITH COUNTY,341,43,0,9,0,9,139,0,114,7,0,29,22
STATE,CAMPUS,2014-2015,129906102,J W LONG EL,129906,TERRELL ISD,10,129,KAUFMAN COUNTY,624,45,0,168,0,168,517,624,376,0,0,67,26
STATE,CAMPUS,2014-2015,57905196,J W RAY LEARNING CENTER,57905,DALLAS ISD,10,57,DALLAS COUNTY,350,39,0,18,-9999999,10,341,350,153,-9999999,-9999999,18,-9999999
STATE,CAMPUS,2014-2015,199901042,J W WILLIAMS MIDDLE,199901,ROCKWALL ISD,10,199,ROCKWALL COUNTY,814,88,332,14,0,13,131,0,169,-9999999,0,64,52
STATE,CAMPUS,2014-2015,101910106,JACINTO CITY EL,101910,GALENA PARK ISD,4,101,HARRIS COUNTY,832,51,0,359,282,67,737,832,525,-9999999,7,68,-9999999
STATE,CAMPUS,2014-2015,101914125,JACK & SHARON RHOADS EL,101914,KATY ISD,4,101,HARRIS COUNTY,1126,31,0,499,250,229,709,1126,765,6,6,125,23
STATE,CAMPUS,2014-2015,220902104,JACK C BINION EL,220902,BIRDVILLE ISD,11,220,TARRANT COUNTY,796,49,0,324,280,44,595,796,524,-9999999,-9999999,33,19
STATE,CAMPUS,2014-2015,105906001,JACK C HAYS H S,105906,HAYS CISD,13,105,HAYS COUNTY,2409,296,1810,130,0,121,848,25,995,60,-9999999,166,140
STATE,CAMPUS,2014-2015,220919101,JACK D JOHNSON EL,220919,CARROLL ISD,11,220,TARRANT COUNTY,526,57,0,8,0,8,9,15,64,5,0,36,15
STATE,CAMPUS,2014-2015,57912006,JACK E SINGLEY ACADEMY,57912,IRVING ISD,10,57,DALLAS COUNTY,1726,264,1638,198,0,194,1188,11,1163,0,0,87,21
STATE,CAMPUS,2014-2015,57905176,JACK LOWE SR EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,631,18,0,536,431,91,581,631,571,0,0,23,6
STATE,CAMPUS,2014-2015,70903105,JACK LUMMUS INT,70903,ENNIS ISD,10,70,ELLIS COUNTY,670,79,0,45,18,27,469,669,310,0,0,83,72
STATE,CAMPUS,2014-2015,101913117,JACK M FIELDS SR EL,101913,HUMBLE ISD,4,101,HARRIS COUNTY,562,5,0,183,144,38,456,562,323,-9999999,0,32,-9999999
STATE,CAMPUS,2014-2015,126902105,JACK TAYLOR EL,126902,BURLESON ISD,11,126,JOHNSON COUNTY,492,9,0,206,187,19,322,492,342,-9999999,-9999999,34,7
STATE,CAMPUS,2014-2015,220912105,JACKIE CARDEN EL,220912,CROWLEY ISD,11,220,TARRANT COUNTY,485,18,0,91,47,47,353,483,250,6,5,54,10
STATE,CAMPUS,2014-2015,57912123,JACKIE MAE TOWNSELL EL,57912,IRVING ISD,10,57,DALLAS COUNTY,898,108,0,414,274,137,743,896,610,0,-9999999,57,12
STATE,CAMPUS,2014-2015,119902101,JACKSBORO EL,119902,JACKSBORO ISD,9,119,JACK COUNTY,509,27,0,94,0,94,281,509,224,-9999999,0,47,12
STATE,CAMPUS,2014-2015,119902001,JACKSBORO H S,119902,JACKSBORO ISD,9,119,JACK COUNTY,269,8,251,11,0,11,110,0,122,-9999999,0,21,19
STATE,CAMPUS,2014-2015,119902041,JACKSBORO MIDDLE,119902,JACKSBORO ISD,9,119,JACK COUNTY,211,11,0,18,0,18,93,211,122,-9999999,0,19,9
STATE,CAMPUS,2014-2015,43910101,JACKSON EL,43910,PLANO ISD,10,43,COLLIN COUNTY,594,39,0,266,162,104,370,594,334,0,0,61,11
STATE,CAMPUS,2014-2015,79901118,JACKSON EL,79901,LAMAR CISD,4,79,FORT BEND COUNTY,394,11,0,167,146,21,296,394,287,0,0,43,-9999999
STATE,CAMPUS,2014-2015,108906107,JACKSON EL,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,819,17,0,434,427,10,706,814,589,0,-9999999,62,5
STATE,CAMPUS,2014-2015,152901168,JACKSON EL,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,284,-9999999,0,9,0,-9999999,270,284,88,0,-9999999,41,-9999999
STATE,CAMPUS,2014-2015,212909102,JACKSON EL,212909,CHAPEL HILL ISD,7,212,SMITH COUNTY,411,17,0,207,227,0,388,410,326,-9999999,-9999999,31,26
STATE,CAMPUS,2014-2015,221901112,JACKSON EL,221901,ABILENE ISD,14,221,TAYLOR COUNTY,547,39,0,21,0,21,342,546,121,9,0,36,-9999999
STATE,CAMPUS,2014-2015,101917042,JACKSON INT,101917,PASADENA ISD,4,101,HARRIS COUNTY,726,54,0,196,0,178,658,726,489,0,0,82,50
STATE,CAMPUS,2014-2015,15910045,JACKSON MIDDLE,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,914,38,56,108,0,108,622,914,497,23,-9999999,110,12
STATE,CAMPUS,2014-2015,101912054,JACKSON MIDDLE,101912,HOUSTON ISD,4,101,HARRIS COUNTY,913,137,88,254,0,230,819,913,669,0,0,118,23
STATE,CAMPUS,2014-2015,57909045,JACKSON TECHNOLOGY CENTER,57909,GARLAND ISD,10,57,DALLAS COUNTY,1218,144,226,237,0,225,757,1218,486,13,0,76,5
STATE,CAMPUS,2014-2015,15910107,JACKSON-KELLER EL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,882,23,0,350,357,26,793,882,523,-9999999,-9999999,75,5
STATE,CAMPUS,2014-2015,29901102,JACKSON/ROOSEVELT COMPLEX,29901,CALHOUN COUNTY ISD,3,29,CALHOUN COUNTY,958,48,0,177,103,71,611,958,550,-9999999,0,40,16
STATE,CAMPUS,2014-2015,37904002,JACKSONVILLE H S,37904,JACKSONVILLE ISD,7,37,CHEROKEE COUNTY,1228,97,852,103,0,103,883,1135,712,-9999999,0,122,31
STATE,CAMPUS,2014-2015,37904042,JACKSONVILLE MIDDLE,37904,JACKSONVILLE ISD,7,37,CHEROKEE COUNTY,708,50,126,86,0,84,569,653,365,-9999999,-9999999,56,24
STATE,CAMPUS,2014-2015,105905101,JACOB'S WELL EL,105905,WIMBERLEY ISD,13,105,HAYS COUNTY,629,53,0,69,58,11,193,69,231,0,0,48,26
STATE,CAMPUS,2014-2015,108909047,JAIME ESCALANTE MIDDLE,108909,PHARR-SAN JUAN-ALAMO ISD,1,108,HIDALGO COUNTY,663,67,0,349,0,348,653,663,505,-9999999,0,45,-9999999
STATE,CAMPUS,2014-2015,84901105,JAKE SILBERNAGEL EL,84901,DICKINSON ISD,4,84,GALVESTON COUNTY,754,24,0,235,211,6,568,754,430,7,7,54,-9999999
STATE,CAMPUS,2014-2015,220914101,JAMES A ARTHUR INT,220914,KENNEDALE ISD,11,220,TARRANT COUNTY,461,59,0,38,0,37,195,461,234,0,-9999999,46,31
STATE,CAMPUS,2014-2015,61907102,JAMES A MONACO,61907,AUBREY ISD,11,61,DENTON COUNTY,642,23,0,29,0,29,212,641,180,17,-9999999,60,29
STATE,CAMPUS,2014-2015,43901112,JAMES AND MARGIE MARION EL,43901,ALLEN ISD,10,43,COLLIN COUNTY,792,79,0,58,0,57,68,0,179,5,0,91,41
STATE,CAMPUS,2014-2015,101910113,JAMES B HAVARD EL,101910,GALENA PARK ISD,4,101,HARRIS COUNTY,690,48,0,217,107,98,480,690,345,0,0,56,11
STATE,CAMPUS,2014-2015,19909101,JAMES BOWIE EL,19909,SIMMS ISD,8,19,BOWIE COUNTY,227,8,0,0,0,0,138,226,93,0,-9999999,29,6
STATE,CAMPUS,2014-2015,57905112,JAMES BOWIE EL,57905,DALLAS ISD,10,57,DALLAS COUNTY,558,42,0,398,372,0,528,558,457,0,0,28,7
STATE,CAMPUS,2014-2015,57910102,JAMES BOWIE EL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,435,19,0,215,192,13,403,435,371,0,-9999999,23,-9999999
STATE,CAMPUS,2014-2015,101911103,JAMES BOWIE EL,101911,GOOSE CREEK CISD,4,101,HARRIS COUNTY,763,39,0,188,179,-9999999,567,763,494,0,-9999999,65,15
STATE,CAMPUS,2014-2015,165901131,JAMES BOWIE FINE ARTS ACADEMY,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,474,-9999999,0,-9999999,0,0,154,474,122,-9999999,0,19,12
STATE,CAMPUS,2014-2015,19909001,JAMES BOWIE H S,19909,SIMMS ISD,8,19,BOWIE COUNTY,165,11,151,0,0,0,73,164,99,0,-9999999,38,-9999999
STATE,CAMPUS,2014-2015,19909041,JAMES BOWIE MIDDLE,19909,SIMMS ISD,8,19,BOWIE COUNTY,113,-9999999,29,0,0,0,72,113,54,0,-9999999,18,-9999999
STATE,CAMPUS,2014-2015,79907054,JAMES BOWIE MIDDLE,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,1034,73,130,31,0,29,199,-9999999,367,22,5,79,19
STATE,CAMPUS,2014-2015,220908045,JAMES COBLE MIDDLE,220908,MANSFIELD ISD,11,220,TARRANT COUNTY,884,57,187,62,0,61,437,884,289,5,0,83,25
STATE,CAMPUS,2014-2015,246904110,JAMES E MITCHELL EL,246904,GEORGETOWN ISD,13,246,WILLIAMSON COUNTY,739,44,0,287,112,175,502,739,443,0,-9999999,57,57
STATE,CAMPUS,2014-2015,101914139,JAMES E RANDOLPH EL,101914,KATY ISD,4,101,HARRIS COUNTY,816,51,0,46,0,44,17,0,278,-9999999,0,76,15
STATE,CAMPUS,2014-2015,101914118,JAMES E WILLIAMS EL,101914,KATY ISD,4,101,HARRIS COUNTY,705,64,0,99,0,96,47,0,268,-9999999,0,43,29
STATE,CAMPUS,2014-2015,21902002,JAMES EARL RUDDER H S,21902,BRYAN ISD,6,21,BRAZOS COUNTY,1559,222,1263,96,0,90,1010,34,1148,0,15,137,164
STATE,CAMPUS,2014-2015,220914102,JAMES F DELANEY EL,220914,KENNEDALE ISD,11,220,TARRANT COUNTY,746,28,0,103,59,48,341,746,187,-9999999,5,43,24
STATE,CAMPUS,2014-2015,57910051,JAMES FANNIN MIDDLE,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,776,30,82,447,0,435,714,776,666,0,0,80,10
STATE,CAMPUS,2014-2015,246909052,JAMES GARLAND WALSH MIDDLE,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,1460,169,303,51,0,51,133,-9999999,282,0,-9999999,109,63
STATE,CAMPUS,2014-2015,84910104,JAMES H ROSS EL,84910,CLEAR CREEK ISD,4,84,GALVESTON COUNTY,708,21,0,58,0,56,253,56,263,5,-9999999,82,11
STATE,CAMPUS,2014-2015,15916117,JAMES L MASTERS,15916,JUDSON ISD,20,15,BEXAR COUNTY,757,46,0,22,0,0,457,0,532,182,12,72,24
STATE,CAMPUS,2014-2015,179901102,JAMES L WRIGHT EL,179901,PERRYTON ISD,16,179,OCHILTREE COUNTY,627,14,0,331,0,321,368,626,416,-9999999,-9999999,30,0
