SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2015-2016,101912485,MIDDLE COLLEGE H S AT HCC FRAGA,101912,HOUSTON ISD,4,101,HARRIS COUNTY,125,-9999999,47,15,0,14,105,125,115,0,0,5,-9999999
STATE,CAMPUS,2015-2016,101912484,MIDDLE COLLEGE H S AT HCC GULFTON,101912,HOUSTON ISD,4,101,HARRIS COUNTY,176,0,102,39,0,0,93,176,154,0,-9999999,11,-9999999
STATE,CAMPUS,2015-2016,220905018,MIDDLE LVL LRN CTR,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,33,0,0,-9999999,0,-9999999,24,0,33,0,0,5,-9999999
STATE,CAMPUS,2015-2016,165802101,MIDLAND ACADEMY CHARTER SCHOOL,165802,MIDLAND ACADEMY CHARTER SCHOOL,18,165,MIDLAND COUNTY,427,13,0,25,0,25,188,427,183,0,0,13,0
STATE,CAMPUS,2015-2016,165901030,MIDLAND ALTERNATIVE PROGRAM,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,19,0,-9999999,-9999999,0,-9999999,14,0,19,-9999999,0,-9999999,-9999999
STATE,CAMPUS,2015-2016,165901044,MIDLAND FRESHMAN H S,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,818,56,493,57,0,53,348,818,583,10,-9999999,46,42
STATE,CAMPUS,2015-2016,165901003,MIDLAND H S,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,2149,186,1529,67,0,65,605,16,1297,18,-9999999,137,69
STATE,CAMPUS,2015-2016,70908001,MIDLOTHIAN H S,70908,MIDLOTHIAN ISD,10,70,ELLIS COUNTY,1847,137,1227,10,0,10,342,0,742,30,-9999999,145,77
STATE,CAMPUS,2015-2016,70908003,MIDLOTHIAN HERITAGE H S,70908,MIDLOTHIAN ISD,10,70,ELLIS COUNTY,568,43,297,-9999999,0,-9999999,57,0,159,10,-9999999,51,35
STATE,CAMPUS,2015-2016,108804002,MIDVALLEY ACADEMY-MCALLEN CHARTER,108804,MIDVALLEY ACADEMY CHARTER DISTRICT,1,108,HIDALGO COUNTY,120,0,18,12,0,11,92,120,115,-9999999,-9999999,10,0
STATE,CAMPUS,2015-2016,108804001,MIDVALLEY ACADEMY-MERCEDES CHARTER,108804,MIDVALLEY ACADEMY CHARTER DISTRICT,1,108,HIDALGO COUNTY,111,0,8,-9999999,0,-9999999,104,111,106,-9999999,0,5,0
STATE,CAMPUS,2015-2016,108804003,MIDVALLEY ACADEMY-SAN BENITO CHART,108804,MIDVALLEY ACADEMY CHARTER DISTRICT,1,108,HIDALGO COUNTY,135,0,14,13,0,13,126,135,116,-9999999,0,12,0
STATE,CAMPUS,2015-2016,191901004,MIDWAY ALTERNATIVE H S,191901,CANYON ISD,16,191,RANDALL COUNTY,47,0,15,0,0,0,15,0,41,0,-9999999,0,-9999999
STATE,CAMPUS,2015-2016,161903001,MIDWAY H S,161903,MIDWAY ISD,12,161,MCLENNAN COUNTY,2412,416,2024,22,0,19,666,12,787,33,-9999999,163,72
STATE,CAMPUS,2015-2016,161903041,MIDWAY MIDDLE,161903,MIDWAY ISD,12,161,MCLENNAN COUNTY,1186,186,377,21,0,19,362,5,455,16,-9999999,103,59
STATE,CAMPUS,2015-2016,220916114,MIDWAY PARK EL,220916,HURST-EULESS-BEDFORD ISD,11,220,TARRANT COUNTY,691,23,0,134,0,125,514,691,332,0,-9999999,66,16
STATE,CAMPUS,2015-2016,39905001,MIDWAY SCHOOL,39905,MIDWAY ISD,9,39,CLAY COUNTY,104,-9999999,37,0,0,0,55,104,16,0,0,16,0
STATE,CAMPUS,2015-2016,15908112,MIGUEL CARRILLO JR EL,15908,SOUTH SAN ANTONIO ISD,20,15,BEXAR COUNTY,429,9,0,129,123,0,417,429,324,0,0,23,0
STATE,CAMPUS,2015-2016,57910130,MIKE MOSELEY EL,57910,GRAND PRAIRIE ISD,10,57,DALLAS COUNTY,630,35,0,149,153,41,362,630,435,6,-9999999,29,15
STATE,CAMPUS,2015-2016,174904042,MIKE MOSES MIDDLE,174904,NACOGDOCHES ISD,7,174,NACOGDOCHES COUNTY,646,52,0,186,0,184,514,646,443,0,0,60,23
STATE,CAMPUS,2015-2016,71902131,MILAM EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,738,44,0,34,65,-9999999,386,738,260,731,0,73,19
STATE,CAMPUS,2015-2016,108906111,MILAM EL,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,957,105,0,333,340,30,606,953,448,-9999999,5,71,11
STATE,CAMPUS,2015-2016,165901113,MILAM EL,165901,MIDLAND ISD,18,165,MIDLAND COUNTY,465,0,0,116,94,21,350,465,277,-9999999,5,37,13
STATE,CAMPUS,2015-2016,170902105,MILAM EL,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,813,9,0,312,281,24,646,813,414,0,0,61,8
STATE,CAMPUS,2015-2016,243905121,MILAM EL,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,594,21,0,18,0,17,363,594,323,24,0,83,0
STATE,CAMPUS,2015-2016,166903102,MILANO EL,166903,MILANO ISD,6,166,MILAM COUNTY,174,7,0,23,0,23,118,174,90,-9999999,8,6,7
STATE,CAMPUS,2015-2016,166903001,MILANO H S,166903,MILANO ISD,6,166,MILAM COUNTY,160,-9999999,160,5,0,5,75,0,86,-9999999,0,13,6
STATE,CAMPUS,2015-2016,166903041,MILANO J H,166903,MILANO ISD,6,166,MILAM COUNTY,94,-9999999,0,6,0,6,55,0,50,-9999999,-9999999,10,-9999999
STATE,CAMPUS,2015-2016,101912011,MILBY H S,101912,HOUSTON ISD,4,101,HARRIS COUNTY,1467,137,1000,282,0,264,1241,1467,1135,0,0,175,19
STATE,CAMPUS,2015-2016,175910101,MILDRED EL,175910,MILDRED ISD,12,175,NAVARRO COUNTY,287,24,0,12,0,9,115,287,94,8,0,14,11
STATE,CAMPUS,2015-2016,175910001,MILDRED H S,175910,MILDRED ISD,12,175,NAVARRO COUNTY,429,21,304,7,0,7,173,429,147,8,9,38,26
STATE,CAMPUS,2015-2016,101919107,MILDRED JENKINS EL,101919,SPRING ISD,4,101,HARRIS COUNTY,694,19,0,176,119,51,505,694,348,6,11,64,9
STATE,CAMPUS,2015-2016,200902101,MILES EL,200902,MILES ISD,15,200,RUNNELS COUNTY,216,15,0,17,0,17,78,216,100,-9999999,-9999999,19,11
STATE,CAMPUS,2015-2016,200902001,MILES H S,200902,MILES ISD,15,200,RUNNELS COUNTY,194,22,134,-9999999,0,-9999999,47,0,76,-9999999,0,6,13
STATE,CAMPUS,2015-2016,70909001,MILFORD SCHOOL,70909,MILFORD ISD,10,70,ELLIS COUNTY,255,10,35,17,0,19,194,255,59,-9999999,0,31,-9999999
STATE,CAMPUS,2015-2016,43910131,MILLER EL,43910,PLANO ISD,10,43,COLLIN COUNTY,409,59,0,64,0,59,55,0,100,0,0,30,13
STATE,CAMPUS,2015-2016,152901195,MILLER EL,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,663,130,0,5,0,5,259,13,183,-9999999,-9999999,37,12
STATE,CAMPUS,2015-2016,220901135,MILLER EL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,734,52,0,85,0,83,421,0,433,-9999999,-9999999,89,14
STATE,CAMPUS,2015-2016,112907001,MILLER GROVE SCHOOL,112907,MILLER GROVE ISD,8,112,HOPKINS COUNTY,286,-9999999,92,21,0,21,171,285,72,0,0,36,7
STATE,CAMPUS,2015-2016,14903103,MILLER HEIGHTS EL,14903,BELTON ISD,12,14,BELL COUNTY,345,16,0,18,0,18,269,345,274,11,0,36,-9999999
STATE,CAMPUS,2015-2016,101903144,MILLER INT,101903,ALIEF ISD,4,101,HARRIS COUNTY,926,90,0,214,171,70,710,926,661,-9999999,-9999999,55,32
STATE,CAMPUS,2015-2016,101917048,MILLER INT,101917,PASADENA ISD,4,101,HARRIS COUNTY,889,59,-9999999,244,139,205,724,889,483,0,0,112,41
STATE,CAMPUS,2015-2016,31912042,MILLER JORDAN MIDDLE,31912,SAN BENITO CISD,1,31,CAMERON COUNTY,821,17,213,154,0,135,695,821,439,11,-9999999,93,7
STATE,CAMPUS,2015-2016,105902043,MILLER MIDDLE,105902,SAN MARCOS CISD,13,105,HAYS COUNTY,706,86,64,56,0,54,486,611,371,0,-9999999,125,29
STATE,CAMPUS,2015-2016,15916111,MILLER POINT EL,15916,JUDSON ISD,20,15,BEXAR COUNTY,567,34,0,12,0,0,411,566,413,39,19,75,23
STATE,CAMPUS,2015-2016,227901181,MILLS EL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,812,56,0,87,0,80,67,-9999999,212,-9999999,-9999999,63,28
STATE,CAMPUS,2015-2016,101907110,MILLSAP EL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,745,28,0,156,111,43,393,745,364,5,5,70,-9999999
STATE,CAMPUS,2015-2016,184904101,MILLSAP EL,184904,MILLSAP ISD,11,184,PARKER COUNTY,457,17,0,17,0,17,203,456,170,0,-9999999,32,16
STATE,CAMPUS,2015-2016,184904001,MILLSAP H S,184904,MILLSAP ISD,11,184,PARKER COUNTY,293,23,263,-9999999,0,-9999999,108,0,37,0,0,22,6
STATE,CAMPUS,2015-2016,184904041,MILLSAP MIDDLE,184904,MILLSAP ISD,11,184,PARKER COUNTY,194,11,32,-9999999,0,-9999999,82,194,26,0,0,21,11
STATE,CAMPUS,2015-2016,101912299,MILNE EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,687,34,0,190,132,54,663,685,437,0,-9999999,59,-9999999
STATE,CAMPUS,2015-2016,15806003,MILTON B LEE ACADEMY OF SCIENCE &,15806,SCHOOL OF EXCELLENCE IN EDUCATION,20,15,BEXAR COUNTY,180,0,173,15,0,15,128,180,124,0,0,17,-9999999
STATE,CAMPUS,2015-2016,101919120,MILTON COOPER EL,101919,SPRING ISD,4,101,HARRIS COUNTY,822,23,0,345,224,121,698,822,516,6,8,50,11
STATE,CAMPUS,2015-2016,240901110,MILTON EL,240901,LAREDO ISD,1,240,WEBB COUNTY,915,54,0,526,524,0,910,915,626,0,0,39,9
STATE,CAMPUS,2015-2016,180901101,MIMI FARLEY EL,180901,BOYS RANCH ISD,16,180,OLDHAM COUNTY,48,6,0,0,0,0,20,48,22,0,-9999999,6,-9999999
STATE,CAMPUS,2015-2016,108908110,MIMS EL,108908,MISSION CISD,1,108,HIDALGO COUNTY,631,87,0,101,84,-9999999,367,631,272,-9999999,-9999999,25,-9999999
STATE,CAMPUS,2015-2016,11901102,MINA EL,11901,BASTROP ISD,13,11,BASTROP COUNTY,543,28,0,32,0,27,246,543,301,7,-9999999,60,17
STATE,CAMPUS,2015-2016,250903102,MINEOLA EL,250903,MINEOLA ISD,7,250,WOOD COUNTY,380,14,0,39,0,39,228,380,137,6,0,16,20
STATE,CAMPUS,2015-2016,250903001,MINEOLA H S,250903,MINEOLA ISD,7,250,WOOD COUNTY,444,34,380,16,0,15,246,444,172,0,-9999999,47,15
STATE,CAMPUS,2015-2016,250903041,MINEOLA MIDDLE,250903,MINEOLA ISD,7,250,WOOD COUNTY,345,18,0,22,0,22,198,345,130,0,0,24,11
STATE,CAMPUS,2015-2016,250903101,MINEOLA PRI,250903,MINEOLA ISD,7,250,WOOD COUNTY,438,-9999999,0,87,0,85,326,438,160,6,8,36,-9999999
STATE,CAMPUS,2015-2016,182903002,MINERAL WELLS ACADEMY,182903,MINERAL WELLS ISD,11,182,PALO PINTO COUNTY,24,0,12,-9999999,0,-9999999,20,0,23,0,0,-9999999,-9999999
STATE,CAMPUS,2015-2016,182903001,MINERAL WELLS H S,182903,MINERAL WELLS ISD,11,182,PALO PINTO COUNTY,917,69,861,23,0,23,529,0,521,13,-9999999,77,55
STATE,CAMPUS,2015-2016,182903041,MINERAL WELLS J H,182903,MINERAL WELLS ISD,11,182,PALO PINTO COUNTY,460,26,101,27,0,25,318,0,306,7,0,49,48
STATE,CAMPUS,2015-2016,15915195,MIRELES EL,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,1122,66,0,92,-9999999,65,248,6,336,295,0,97,15
STATE,CAMPUS,2015-2016,178904149,MIRELES EL,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,629,0,0,24,13,10,159,-9999999,232,44,-9999999,52,5
STATE,CAMPUS,2015-2016,199902106,MISS MAY VERNON EL,199902,ROYSE CITY ISD,10,199,ROCKWALL COUNTY,514,51,0,92,41,51,174,514,141,18,-9999999,40,13
STATE,CAMPUS,2015-2016,15907210,MISSION ACADEMY,15907,SAN ANTONIO ISD,20,15,BEXAR COUNTY,638,23,0,29,0,7,530,638,351,13,0,68,15
STATE,CAMPUS,2015-2016,79907118,MISSION BEND EL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,720,8,0,414,247,161,502,720,495,-9999999,0,73,-9999999
STATE,CAMPUS,2015-2016,108908004,MISSION COLLEGIATE H S,108908,MISSION CISD,1,108,HIDALGO COUNTY,420,69,396,21,0,21,404,420,199,-9999999,0,-9999999,-9999999
STATE,CAMPUS,2015-2016,71909007,MISSION EARLY COLLEGE H S,71909,SOCORRO ISD,19,71,EL PASO COUNTY,464,140,263,-9999999,0,-9999999,336,464,36,10,0,0,-9999999
STATE,CAMPUS,2015-2016,79907124,MISSION GLEN EL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,480,6,0,144,0,141,292,480,325,-9999999,0,49,5
STATE,CAMPUS,2015-2016,108908001,MISSION H S,108908,MISSION CISD,1,108,HIDALGO COUNTY,2042,160,1901,402,0,397,1845,2042,1233,-9999999,0,233,26
STATE,CAMPUS,2015-2016,108908041,MISSION J H,108908,MISSION CISD,1,108,HIDALGO COUNTY,842,151,168,188,0,188,602,842,464,-9999999,0,68,11
STATE,CAMPUS,2015-2016,71909130,MISSION RIDGE,71909,SOCORRO ISD,19,71,EL PASO COUNTY,709,15,0,390,368,0,649,709,470,9,0,51,-9999999
STATE,CAMPUS,2015-2016,71905135,MISSION VALLEY EL,71905,YSLETA ISD,19,71,EL PASO COUNTY,543,48,0,229,226,0,340,543,369,-9999999,-9999999,70,10
STATE,CAMPUS,2015-2016,235902117,MISSION VALLEY EL,235902,VICTORIA ISD,3,235,VICTORIA COUNTY,245,-9999999,0,-9999999,0,-9999999,102,0,47,-9999999,0,15,-9999999
STATE,CAMPUS,2015-2016,79907129,MISSION WEST EL,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,670,9,0,369,194,169,449,670,537,-9999999,10,37,-9999999
STATE,CAMPUS,2015-2016,79907042,MISSOURI CITY MIDDLE,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,955,-9999999,124,138,0,126,664,955,710,6,8,123,13
STATE,CAMPUS,2015-2016,101912354,MISTRAL CENTER FOR EARLY CHILDHOOD,101912,HOUSTON ISD,4,101,HARRIS COUNTY,346,0,0,295,236,59,338,346,339,0,0,12,0
STATE,CAMPUS,2015-2016,220905144,MITCHELL BOULEVARD EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,430,20,0,141,106,20,382,430,324,0,0,28,-9999999
STATE,CAMPUS,2015-2016,21902119,MITCHELL EL,21902,BRYAN ISD,6,21,BRAZOS COUNTY,431,57,0,17,0,17,253,431,212,0,0,30,10
STATE,CAMPUS,2015-2016,43910126,MITCHELL EL,43910,PLANO ISD,10,43,COLLIN COUNTY,748,74,0,99,0,94,351,748,273,0,0,75,12
STATE,CAMPUS,2015-2016,101912264,MITCHELL EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,553,29,0,250,233,-9999999,495,542,388,0,0,24,-9999999
STATE,CAMPUS,2015-2016,235902004,MITCHELL GUIDANCE CENTER,235902,VICTORIA ISD,3,235,VICTORIA COUNTY,49,0,19,-9999999,0,-9999999,37,0,49,0,0,-9999999,-9999999
STATE,CAMPUS,2015-2016,235902045,MITCHELL GUIDANCE CENTER MIDDLE,235902,VICTORIA ISD,3,235,VICTORIA COUNTY,27,0,0,-9999999,0,-9999999,23,0,26,0,0,8,0
STATE,CAMPUS,2015-2016,170902067,MITCHELL INT,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,1244,170,0,49,0,47,58,0,175,7,0,75,38
STATE,CAMPUS,2015-2016,101915116,MITTELSTADT EL,101915,KLEIN ISD,4,101,HARRIS COUNTY,884,25,0,99,0,96,445,-9999999,292,-9999999,7,86,22
STATE,CAMPUS,2015-2016,71902160,MITZI BOND EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,552,93,0,149,145,-9999999,270,552,274,31,-9999999,55,27
STATE,CAMPUS,2015-2016,57922105,MOCKINGBIRD EL,57922,COPPELL ISD,10,57,DALLAS COUNTY,542,62,0,59,0,57,38,-9999999,135,0,0,33,5
STATE,CAMPUS,2015-2016,57916108,MOHAWK EL,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,438,62,0,23,0,22,31,0,72,-9999999,-9999999,45,14
STATE,CAMPUS,2015-2016,57905005,MOISES E MOLINA H S,57905,DALLAS ISD,10,57,DALLAS COUNTY,2089,246,1325,562,-9999999,502,1890,2089,1379,-9999999,0,164,36
STATE,CAMPUS,2015-2016,31903045,MOISES VELA MIDDLE,31903,HARLINGEN CISD,1,31,CAMERON COUNTY,862,65,191,103,0,99,552,862,440,6,0,87,23
STATE,CAMPUS,2015-2016,238902002,MONAHANS ED CTR,238902,MONAHANS-WICKETT-PYOTE ISD,18,238,WARD COUNTY,14,0,-9999999,0,0,0,5,14,13,0,0,-9999999,-9999999
STATE,CAMPUS,2015-2016,238902001,MONAHANS H S,238902,MONAHANS-WICKETT-PYOTE ISD,18,238,WARD COUNTY,571,35,495,18,0,18,198,571,215,0,0,61,17
STATE,CAMPUS,2015-2016,129903103,MONDAY PRI,129903,KAUFMAN ISD,10,129,KAUFMAN COUNTY,588,10,0,167,44,118,411,588,321,-9999999,7,43,-9999999
STATE,CAMPUS,2015-2016,201902107,MONNIE MEYER WYLIE PRI,201902,HENDERSON ISD,7,201,RUSK COUNTY,405,0,0,101,19,75,306,405,276,0,8,39,0
STATE,CAMPUS,2015-2016,220905053,MONNIG MIDDLE,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,537,87,100,57,0,54,383,537,348,6,0,64,22
STATE,CAMPUS,2015-2016,169908101,MONTAGUE EL,169908,MONTAGUE ISD,9,169,MONTAGUE COUNTY,143,-9999999,0,-9999999,0,-9999999,59,143,41,0,-9999999,16,12
STATE,CAMPUS,2015-2016,14906128,MONTAGUE VILLAGE EL,14906,KILLEEN ISD,12,14,BELL COUNTY,656,14,0,33,0,26,442,656,299,635,5,68,11
STATE,CAMPUS,2015-2016,71901104,MONTANA VISTA EL,71901,CLINT ISD,19,71,EL PASO COUNTY,746,33,0,400,360,0,700,746,478,13,0,84,0
STATE,CAMPUS,2015-2016,57909121,MONTCLAIR EL,57909,GARLAND ISD,10,57,DALLAS COUNTY,551,7,0,271,230,40,451,551,349,6,-9999999,41,-9999999
STATE,CAMPUS,2015-2016,178904125,MONTCLAIR EL,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,322,0,0,11,8,-9999999,154,322,182,0,0,42,20
STATE,CAMPUS,2015-2016,108915101,MONTE ALTO EL,108915,MONTE ALTO ISD,1,108,HIDALGO COUNTY,558,-9999999,0,202,196,0,487,558,263,-9999999,0,28,14
STATE,CAMPUS,2015-2016,108915001,MONTE ALTO H S,108915,MONTE ALTO ISD,1,108,HIDALGO COUNTY,283,15,242,72,0,69,244,283,102,-9999999,0,20,9
STATE,CAMPUS,2015-2016,108904115,MONTE CRISTO EL,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,703,12,0,457,457,0,657,703,541,0,0,23,-9999999
STATE,CAMPUS,2015-2016,152901023,MONTEREY H S,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,2048,44,1574,63,0,63,1162,2048,986,0,0,261,44
STATE,CAMPUS,2015-2016,170903003,MONTGOMERY CO J J A E P,170903,MONTGOMERY ISD,6,170,MONTGOMERY COUNTY,-9999999,0,-9999999,0,0,0,-9999999,0,-9999999,0,0,0,0
STATE,CAMPUS,2015-2016,15910122,MONTGOMERY EL,15910,NORTH EAST ISD,20,15,BEXAR COUNTY,603,-9999999,0,34,-9999999,28,547,595,190,25,8,70,11
STATE,CAMPUS,2015-2016,101912207,MONTGOMERY EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,695,63,0,275,255,-9999999,618,694,496,0,-9999999,52,7
STATE,CAMPUS,2015-2016,170903103,MONTGOMERY EL,170903,MONTGOMERY ISD,6,170,MONTGOMERY COUNTY,754,24,0,70,70,11,289,754,238,-9999999,8,55,13
STATE,CAMPUS,2015-2016,170903002,MONTGOMERY H S,170903,MONTGOMERY ISD,6,170,MONTGOMERY COUNTY,2510,141,2482,13,0,13,460,6,665,5,-9999999,169,82
STATE,CAMPUS,2015-2016,170903102,MONTGOMERY INT,170903,MONTGOMERY ISD,6,170,MONTGOMERY COUNTY,671,55,0,19,0,19,150,55,78,-9999999,-9999999,36,29
STATE,CAMPUS,2015-2016,170903042,MONTGOMERY J H,170903,MONTGOMERY ISD,6,170,MONTGOMERY COUNTY,1345,100,300,15,0,13,325,-9999999,460,-9999999,0,78,61
STATE,CAMPUS,2015-2016,170903051,MONTGOMERY MIDDLE,170903,MONTGOMERY ISD,6,170,MONTGOMERY COUNTY,666,72,0,6,0,6,179,0,238,-9999999,0,52,37
STATE,CAMPUS,2015-2016,15820002,MONTICELLO,15820,SAN ANTONIO SCHOOL FOR INQUIRY & C,20,15,BEXAR COUNTY,187,0,0,0,0,0,185,184,78,0,0,18,0
STATE,CAMPUS,2015-2016,71909002,MONTWOOD H S,71909,SOCORRO ISD,19,71,EL PASO COUNTY,2617,171,2268,194,0,156,1508,2617,1382,64,9,185,15
STATE,CAMPUS,2015-2016,71909045,MONTWOOD MIDDLE,71909,SOCORRO ISD,19,71,EL PASO COUNTY,644,44,183,79,0,62,470,644,231,25,-9999999,65,9
STATE,CAMPUS,2015-2016,161910101,MOODY EL,161910,MOODY ISD,12,161,MCLENNAN COUNTY,244,-9999999,0,28,0,28,171,244,127,7,0,25,8
STATE,CAMPUS,2015-2016,161910001,MOODY H S,161910,MOODY ISD,12,161,MCLENNAN COUNTY,208,12,205,-9999999,0,-9999999,126,208,100,-9999999,0,20,9
STATE,CAMPUS,2015-2016,178904004,MOODY H S,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,1666,0,1348,44,0,42,1099,1666,1171,7,-9999999,169,64
STATE,CAMPUS,2015-2016,161910041,MOODY MIDDLE,161910,MOODY ISD,12,161,MCLENNAN COUNTY,202,11,0,13,0,13,137,202,123,6,-9999999,24,14
STATE,CAMPUS,2015-2016,161910102,MOODY PRE-K,161910,MOODY ISD,12,161,MCLENNAN COUNTY,25,0,0,7,0,7,20,25,7,-9999999,-9999999,0,0
STATE,CAMPUS,2015-2016,43905124,MOONEYHAM EL,43905,FRISCO ISD,10,43,COLLIN COUNTY,768,60,0,67,0,66,66,-9999999,131,7,0,57,21
STATE,CAMPUS,2015-2016,101907115,MOORE EL,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1073,64,0,100,0,97,355,-9999999,401,13,10,78,8
STATE,CAMPUS,2015-2016,101917129,MOORE EL,101917,PASADENA ISD,4,101,HARRIS COUNTY,521,35,0,205,116,73,297,521,274,-9999999,-9999999,35,12
STATE,CAMPUS,2015-2016,178904148,MOORE EL,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,650,0,0,41,33,-9999999,439,650,354,-9999999,0,49,26
STATE,CAMPUS,2015-2016,220901144,MOORE EL,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,775,25,0,56,0,55,281,0,347,-9999999,0,115,12
STATE,CAMPUS,2015-2016,220905146,MOORE M H EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,587,34,0,337,307,-9999999,539,587,495,5,0,37,-9999999
STATE,CAMPUS,2015-2016,212905045,MOORE MST MAGNET SCHOOL,212905,TYLER ISD,7,212,SMITH COUNTY,792,165,309,105,0,91,511,792,362,0,-9999999,52,85
STATE,CAMPUS,2015-2016,170902051,MOORHEAD J H,170902,CONROE ISD,6,170,MONTGOMERY COUNTY,1056,40,255,158,0,148,762,11,467,0,0,143,74
STATE,CAMPUS,2015-2016,101917133,MORALES ELEMENTARY,101917,PASADENA ISD,4,101,HARRIS COUNTY,533,18,0,223,195,0,462,533,359,0,0,37,25
STATE,CAMPUS,2015-2016,232903044,MORALES J H,232903,UVALDE CISD,20,232,UVALDE COUNTY,338,56,89,17,-9999999,17,279,338,235,0,0,41,21
STATE,CAMPUS,2015-2016,209902001,MORAN SCHOOL,209902,MORAN ISD,14,209,SHACKELFORD COUNTY,128,5,36,0,0,0,115,127,36,-9999999,-9999999,19,6
STATE,CAMPUS,2015-2016,71902046,MOREHEAD MIDDLE,71902,EL PASO ISD,19,71,EL PASO COUNTY,693,115,139,193,34,144,562,693,502,13,0,97,13
STATE,CAMPUS,2015-2016,71902167,MORENO EL,71902,EL PASO ISD,19,71,EL PASO COUNTY,489,30,0,264,253,0,473,489,338,11,-9999999,66,6
STATE,CAMPUS,2015-2016,101912359,MORENO EL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,804,165,0,473,400,0,745,803,578,0,0,57,-9999999
STATE,CAMPUS,2015-2016,13901041,MORENO J H,13901,BEEVILLE ISD,2,13,BEE COUNTY,552,31,75,11,0,6,407,552,349,0,-9999999,65,8
STATE,CAMPUS,2015-2016,84902104,MORGAN EL MAGNET SCHOOL,84902,GALVESTON ISD,4,84,GALVESTON COUNTY,598,11,0,273,275,10,567,598,378,0,0,32,7
STATE,CAMPUS,2015-2016,72910101,MORGAN MILL EL,72910,MORGAN MILL ISD,11,72,ERATH COUNTY,124,15,0,-9999999,0,-9999999,50,124,27,-9999999,0,7,-9999999
STATE,CAMPUS,2015-2016,18903001,MORGAN SCHOOL,18903,MORGAN ISD,12,18,BOSQUE COUNTY,135,-9999999,36,7,0,9,121,135,57,0,0,27,0
STATE,CAMPUS,2015-2016,31901129,MORNINGSIDE EL,31901,BROWNSVILLE ISD,1,31,CAMERON COUNTY,676,48,0,368,363,-9999999,638,646,493,0,0,48,33
STATE,CAMPUS,2015-2016,46902117,MORNINGSIDE EL,46902,COMAL ISD,13,46,COMAL COUNTY,659,46,0,166,219,15,463,659,355,23,-9999999,44,13
STATE,CAMPUS,2015-2016,61902121,MORNINGSIDE EL,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,423,19,0,29,0,27,79,0,170,8,0,60,19
STATE,CAMPUS,2015-2016,171901102,MORNINGSIDE EL,171901,DUMAS ISD,16,171,MOORE COUNTY,397,12,0,116,0,116,261,397,178,-9999999,0,63,-9999999
STATE,CAMPUS,2015-2016,220905147,MORNINGSIDE EL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,681,62,0,207,171,20,535,681,478,-9999999,0,44,-9999999
STATE,CAMPUS,2015-2016,220905054,MORNINGSIDE MIDDLE,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,736,74,247,142,0,136,654,736,615,0,0,87,11
