SCOPE,AGG_LEVEL,YEAR,CAMPUS NUMBER,CAMPUS NAME,GRADE GROUP,DISTRICT NUMBER,DISTRICT NAME,REGION,COUNTY NUMBER,COUNTY NAME,TOTAL ENROLLMENT,TOTAL G & T STUDENTS,TOTAL CTE STUDENTS,TOTAL LEP STUDENTS,TOTAL BILINGUAL STUDENTS,TOTAL ESL STUDENTS,TOTAL ECONOMICALLY DISADVANTAGED STUDENTS,TOTAL TITLE I STUDENTS,TOTAL AT RISK STUDENTS,TOTAL MILITARY CONNECTED STUDENTS,TOTAL FOSTER CARE STUDENTS,TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES,SUM_HOMELESS,TOTAL DYSLEXIC STUDENTS
STATE,CAMPUS,2017-2018,101907150,MCFEE EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,1150,37,0,328,183,138,897,1150,682,-9999999,5,82,15,8
STATE,CAMPUS,2017-2018,226903115,MCGILL EL,ELEMENTARY,226903,SAN ANGELO ISD,15,226,TOM GREEN COUNTY,341,-9999999,0,19,0,19,234,341,156,9,5,27,0,-9999999
STATE,CAMPUS,2017-2018,101912179,MCGOWEN EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,467,33,0,75,-9999999,41,403,467,324,0,-9999999,43,35,6
STATE,CAMPUS,2017-2018,161909101,MCGREGOR EL,ELEMENTARY,161909,MCGREGOR ISD,12,161,MCLENNAN COUNTY,438,27,0,57,0,56,293,438,204,0,0,26,8,41
STATE,CAMPUS,2017-2018,161909001,MCGREGOR H S,HIGH SCHOOL,161909,MCGREGOR ISD,12,161,MCLENNAN COUNTY,420,41,373,16,0,15,219,0,156,0,0,33,-9999999,32
STATE,CAMPUS,2017-2018,161909102,MCGREGOR PRI,ELEMENTARY,161909,MCGREGOR ISD,12,161,MCLENNAN COUNTY,300,-9999999,0,73,54,15,189,300,188,0,0,19,11,-9999999
STATE,CAMPUS,2017-2018,57903124,MCKAMY EL,ELEMENTARY,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,474,7,0,116,88,36,341,474,251,0,0,83,-9999999,0
STATE,CAMPUS,2017-2018,61902053,MCKAMY MIDDLE,MIDDLE SCHOOL,61902,LEWISVILLE ISD,11,61,DENTON COUNTY,941,243,243,18,0,18,23,0,187,0,0,82,0,20
STATE,CAMPUS,2017-2018,57914118,MCKENZIE EL,ELEMENTARY,57914,MESQUITE ISD,10,57,DALLAS COUNTY,538,18,0,161,121,35,451,538,315,0,-9999999,50,6,33
STATE,CAMPUS,2017-2018,43907007,MCKINNEY BOYD H S,HIGH SCHOOL,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,2824,342,2027,103,0,102,469,0,473,0,-9999999,197,28,109
STATE,CAMPUS,2017-2018,43907002,MCKINNEY H S,HIGH SCHOOL,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,2958,246,2081,154,0,153,967,0,806,10,5,271,43,127
STATE,CAMPUS,2017-2018,43907004,MCKINNEY NORTH H S,HIGH SCHOOL,43907,MCKINNEY ISD,10,43,COLLIN COUNTY,2117,161,1414,57,0,57,574,0,789,0,-9999999,215,62,85
STATE,CAMPUS,2017-2018,57903135,MCLAUGHLIN STRICKLAND EL,ELEMENTARY,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,614,12,0,321,247,74,508,614,405,0,0,65,5,0
STATE,CAMPUS,2017-2018,220905069,MCLEAN 6TH GRADE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,561,178,0,154,0,146,319,561,363,0,0,29,6,21
STATE,CAMPUS,2017-2018,220905050,MCLEAN MIDDLE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,1016,275,226,176,0,165,568,1016,651,0,0,71,6,41
STATE,CAMPUS,2017-2018,90903001,MCLEAN SCHOOL,ELEMENTARY / SECONDARY,90903,MCLEAN ISD,16,90,GRAY COUNTY,251,0,80,-9999999,0,-9999999,145,251,69,0,-9999999,25,-9999999,10
STATE,CAMPUS,2017-2018,34906101,MCLEOD EL,ELEMENTARY,34906,MCLEOD ISD,8,34,CASS COUNTY,155,10,0,0,0,0,81,154,74,0,0,20,0,22
STATE,CAMPUS,2017-2018,34906001,MCLEOD H S,HIGH SCHOOL,34906,MCLEOD ISD,8,34,CASS COUNTY,132,7,124,0,0,0,69,132,65,0,0,16,-9999999,12
STATE,CAMPUS,2017-2018,34906041,MCLEOD MIDDLE,MIDDLE SCHOOL,34906,MCLEOD ISD,8,34,CASS COUNTY,95,9,0,0,0,0,40,95,47,0,0,7,0,13
STATE,CAMPUS,2017-2018,101917122,MCMASTERS EL,ELEMENTARY,101917,PASADENA ISD,4,101,HARRIS COUNTY,466,32,0,164,151,0,385,466,268,0,0,67,8,13
STATE,CAMPUS,2017-2018,61901046,MCMATH MIDDLE,MIDDLE SCHOOL,61901,DENTON ISD,11,61,DENTON COUNTY,781,120,130,137,0,136,409,5,353,8,-9999999,91,14,9
STATE,CAMPUS,2017-2018,174904043,MCMICHAEL MIDDLE,MIDDLE SCHOOL,174904,NACOGDOCHES ISD,7,174,NACOGDOCHES COUNTY,744,41,0,199,0,199,605,744,510,0,-9999999,65,7,21
STATE,CAMPUS,2017-2018,101905104,MCMULLAN EL,ELEMENTARY,101905,CHANNELVIEW ISD,4,101,HARRIS COUNTY,588,9,0,288,260,-9999999,508,587,390,-9999999,-9999999,51,18,11
STATE,CAMPUS,2017-2018,162904001,MCMULLEN COUNTY SCHOOL,ELEMENTARY / SECONDARY,162904,MCMULLEN COUNTY ISD,2,162,MCMULLEN COUNTY,257,19,91,-9999999,0,-9999999,56,0,33,0,0,14,0,0
STATE,CAMPUS,2017-2018,61901106,MCNAIR EL,ELEMENTARY,61901,DENTON ISD,11,61,DENTON COUNTY,533,54,0,46,0,44,209,533,163,8,5,66,10,23
STATE,CAMPUS,2017-2018,101912227,MCNAMARA EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,928,62,0,660,444,221,892,927,802,0,-9999999,36,33,0
STATE,CAMPUS,2017-2018,246909004,MCNEIL H S,HIGH SCHOOL,246909,ROUND ROCK ISD,13,246,WILLIAMSON COUNTY,2664,257,2026,111,0,105,581,15,862,17,0,262,15,65
STATE,CAMPUS,2017-2018,243905047,MCNIEL MIDDLE,MIDDLE SCHOOL,243905,WICHITA FALLS ISD,9,243,WICHITA COUNTY,1176,121,0,21,0,19,605,1176,546,82,-9999999,145,6,0
STATE,CAMPUS,2017-2018,220901165,MCNUTT EL,ELEMENTARY,220901,ARLINGTON ISD,11,220,TARRANT COUNTY,680,64,0,257,95,159,546,680,456,16,0,45,22,-9999999
STATE,CAMPUS,2017-2018,94901106,MCQUEENEY EL,ELEMENTARY,94901,SEGUIN ISD,13,94,GUADALUPE COUNTY,339,18,0,33,26,-9999999,285,339,140,0,-9999999,37,12,14
STATE,CAMPUS,2017-2018,220905143,MCRAE EL,ELEMENTARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,615,31,0,416,390,-9999999,568,615,555,0,0,55,7,8
STATE,CAMPUS,2017-2018,101912062,MCREYNOLDS MIDDLE,MIDDLE SCHOOL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,576,46,0,159,7,137,553,571,461,0,0,102,0,22
STATE,CAMPUS,2017-2018,101914116,MCROBERTS EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,719,11,0,310,233,75,440,719,439,-9999999,0,107,7,15
STATE,CAMPUS,2017-2018,43905138,MCSPEDDEN EL,ELEMENTARY,43905,FRISCO ISD,10,43,COLLIN COUNTY,714,142,0,36,0,36,7,0,77,-9999999,0,60,0,7
STATE,CAMPUS,2017-2018,57903129,MCWHORTER EL,ELEMENTARY,57903,CARROLLTON-FARMERS BRANCH ISD,10,57,DALLAS COUNTY,589,15,0,144,122,28,507,589,239,0,0,61,7,-9999999
STATE,CAMPUS,2017-2018,57914106,MCWHORTER EL,ELEMENTARY,57914,MESQUITE ISD,10,57,DALLAS COUNTY,870,14,0,416,367,47,791,870,619,0,0,96,7,37
STATE,CAMPUS,2017-2018,152901169,MCWHORTER EL,ELEMENTARY,152901,LUBBOCK ISD,17,152,LUBBOCK COUNTY,590,35,0,140,167,19,519,590,347,0,-9999999,67,6,5
STATE,CAMPUS,2017-2018,220905051,MEACHAM MIDDLE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,814,113,379,313,0,291,732,814,735,-9999999,0,60,7,32
STATE,CAMPUS,2017-2018,15915185,MEAD EL,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,735,32,0,248,52,181,637,735,426,-9999999,-9999999,93,14,6
STATE,CAMPUS,2017-2018,101917111,MEADOR ELEMENTARY,ELEMENTARY,101917,PASADENA ISD,4,101,HARRIS COUNTY,604,13,0,154,122,0,458,604,317,0,0,49,9,24
STATE,CAMPUS,2017-2018,220916122,MEADOW CREEK EL,ELEMENTARY,220916,HURST-EULESS-BEDFORD ISD,11,220,TARRANT COUNTY,799,45,0,42,0,39,184,6,233,6,0,66,6,31
STATE,CAMPUS,2017-2018,223902001,MEADOW SCHOOL,ELEMENTARY / SECONDARY,223902,MEADOW ISD,17,223,TERRY COUNTY,282,14,93,18,0,18,218,282,101,-9999999,0,25,6,14
STATE,CAMPUS,2017-2018,15915117,MEADOW VILLAGE EL,ELEMENTARY,15915,NORTHSIDE ISD,20,15,BEXAR COUNTY,532,22,0,9,0,0,461,532,298,17,-9999999,73,-9999999,21
STATE,CAMPUS,2017-2018,101920108,MEADOW WOOD EL,ELEMENTARY,101920,SPRING BRANCH ISD,4,101,HARRIS COUNTY,505,51,0,72,-9999999,69,237,505,298,0,0,49,124,30
STATE,CAMPUS,2017-2018,178904123,MEADOWBROOK EL,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,433,0,0,25,23,-9999999,351,433,241,7,-9999999,41,9,7
STATE,CAMPUS,2017-2018,220905141,MEADOWBROOK EL,ELEMENTARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,645,43,0,356,319,25,579,645,552,0,0,58,36,15
STATE,CAMPUS,2017-2018,220905052,MEADOWBROOK MIDDLE,MIDDLE SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,761,99,256,142,0,131,649,761,642,0,0,71,17,26
STATE,CAMPUS,2017-2018,220912104,MEADOWCREEK EL,ELEMENTARY,220912,CROWLEY ISD,11,220,TARRANT COUNTY,558,23,0,218,176,44,434,558,376,0,-9999999,46,-9999999,11
STATE,CAMPUS,2017-2018,14906108,MEADOWS EL,ELEMENTARY,14906,KILLEEN ISD,12,14,BELL COUNTY,850,31,0,38,0,34,266,51,273,751,-9999999,61,-9999999,28
STATE,CAMPUS,2017-2018,43910102,MEADOWS EL,ELEMENTARY,43910,PLANO ISD,10,43,COLLIN COUNTY,483,27,0,266,197,68,403,483,334,0,0,76,0,7
STATE,CAMPUS,2017-2018,79907110,MEADOWS EL,ELEMENTARY,79907,FORT BEND ISD,4,79,FORT BEND COUNTY,437,25,0,102,0,100,195,6,214,7,0,30,6,12
STATE,CAMPUS,2017-2018,10901001,MEDINA SCHOOL,ELEMENTARY / SECONDARY,10901,MEDINA ISD,20,10,BANDERA COUNTY,322,24,109,-9999999,0,-9999999,209,322,196,-9999999,0,27,80,15
STATE,CAMPUS,2017-2018,163908001,MEDINA VALLEY H S,HIGH SCHOOL,163908,MEDINA VALLEY ISD,20,163,MEDINA COUNTY,1429,78,1372,29,0,25,691,5,408,82,9,147,10,20
STATE,CAMPUS,2017-2018,163908042,MEDINA VALLEY MIDDLE,MIDDLE SCHOOL,163908,MEDINA VALLEY ISD,20,163,MEDINA COUNTY,1209,78,207,46,0,44,640,6,337,88,11,97,10,23
STATE,CAMPUS,2017-2018,15912111,MEDIO CREEK EL,ELEMENTARY,15912,SOUTHWEST ISD,20,15,BEXAR COUNTY,597,56,0,162,144,20,545,593,462,7,-9999999,82,9,12
STATE,CAMPUS,2017-2018,61911042,MEDLIN MIDDLE,MIDDLE SCHOOL,61911,NORTHWEST ISD,11,61,DENTON COUNTY,1117,209,0,41,0,40,111,0,277,19,0,85,0,70
STATE,CAMPUS,2017-2018,57814003,MEDLOCK YOUTH VILLAGE,ELEMENTARY / SECONDARY,57814,ACADEMY FOR ACADEMIC EXCELLENCE,10,57,DALLAS COUNTY,125,0,0,24,0,23,125,125,125,0,0,35,0,0
STATE,CAMPUS,2017-2018,20901108,MELBA PASSMORE EL,ELEMENTARY,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,684,57,0,95,87,35,415,684,365,-9999999,9,90,44,26
STATE,CAMPUS,2017-2018,101917140,MELILLO MIDDLE,MIDDLE SCHOOL,101917,PASADENA ISD,4,101,HARRIS COUNTY,704,80,0,59,31,-9999999,395,704,277,6,0,80,44,50
STATE,CAMPUS,2017-2018,43908001,MELISSA H S,HIGH SCHOOL,43908,MELISSA ISD,10,43,COLLIN COUNTY,827,91,749,-9999999,0,-9999999,81,0,39,10,0,70,-9999999,56
STATE,CAMPUS,2017-2018,43908101,MELISSA MIDDLE,MIDDLE SCHOOL,43908,MELISSA ISD,10,43,COLLIN COUNTY,672,74,0,19,0,19,109,0,109,8,0,77,-9999999,60
STATE,CAMPUS,2017-2018,43908105,MELISSA RIDGE INTERMED,ELEMENTARY,43908,MELISSA ISD,10,43,COLLIN COUNTY,459,33,0,15,0,15,71,459,81,6,0,51,7,34
STATE,CAMPUS,2017-2018,101920109,MEMORIAL DRIVE EL,ELEMENTARY,101920,SPRING BRANCH ISD,4,101,HARRIS COUNTY,447,77,0,36,0,35,48,12,119,-9999999,0,27,17,7
STATE,CAMPUS,2017-2018,46902007,MEMORIAL EARLY COLLEGE H S WITH ST,HIGH SCHOOL,46902,COMAL ISD,20,46,COMAL COUNTY,324,47,310,0,0,0,66,0,56,20,-9999999,-9999999,-9999999,16
STATE,CAMPUS,2017-2018,43910105,MEMORIAL EL,ELEMENTARY,43910,PLANO ISD,10,43,COLLIN COUNTY,510,53,0,259,187,70,408,510,291,0,0,57,-9999999,10
STATE,CAMPUS,2017-2018,46901108,MEMORIAL EL,ELEMENTARY,46901,NEW BRAUNFELS ISD,13,46,COMAL COUNTY,367,15,0,24,0,20,167,367,155,11,-9999999,42,10,20
STATE,CAMPUS,2017-2018,101912204,MEMORIAL EL,ELEMENTARY,101912,HOUSTON ISD,4,101,HARRIS COUNTY,353,40,0,135,154,24,260,353,243,0,0,32,17,6
STATE,CAMPUS,2017-2018,108913111,MEMORIAL EL,ELEMENTARY,108913,WESLACO ISD,1,108,HIDALGO COUNTY,917,57,0,119,109,0,600,917,549,12,-9999999,79,-9999999,8
STATE,CAMPUS,2017-2018,15905003,MEMORIAL H S,HIGH SCHOOL,15905,EDGEWOOD ISD,20,15,BEXAR COUNTY,1320,160,1078,184,0,178,1169,1320,1004,8,-9999999,155,39,66
STATE,CAMPUS,2017-2018,101920001,MEMORIAL H S,HIGH SCHOOL,101920,SPRING BRANCH ISD,4,101,HARRIS COUNTY,2669,415,1321,146,0,137,291,32,607,0,-9999999,105,122,129
STATE,CAMPUS,2017-2018,108906002,MEMORIAL H S,HIGH SCHOOL,108906,MCALLEN ISD,1,108,HIDALGO COUNTY,2274,330,1992,383,0,383,1495,2274,1467,-9999999,-9999999,214,8,26
STATE,CAMPUS,2017-2018,123907009,MEMORIAL H S,HIGH SCHOOL,123907,PORT ARTHUR ISD,5,123,JEFFERSON COUNTY,2038,98,1587,261,0,192,1602,2035,1528,0,-9999999,138,736,89
STATE,CAMPUS,2017-2018,125901042,MEMORIAL INT,MIDDLE SCHOOL,125901,ALICE ISD,2,125,JIM WELLS COUNTY,392,8,0,9,8,0,254,386,217,0,-9999999,43,7,34
STATE,CAMPUS,2017-2018,159901042,MEMORIAL J H,JUNIOR HIGH SCHOOL,159901,EAGLE PASS ISD,20,159,MAVERICK COUNTY,1115,87,198,288,0,277,905,1115,716,-9999999,0,134,11,18
STATE,CAMPUS,2017-2018,31903042,MEMORIAL MIDDLE,MIDDLE SCHOOL,31903,HARLINGEN CISD,1,31,CAMERON COUNTY,806,64,186,55,0,54,644,806,386,5,0,95,-9999999,27
STATE,CAMPUS,2017-2018,101920042,MEMORIAL MIDDLE,MIDDLE SCHOOL,101920,SPRING BRANCH ISD,4,101,HARRIS COUNTY,1348,422,0,78,0,77,151,35,302,0,-9999999,62,115,81
STATE,CAMPUS,2017-2018,108904045,MEMORIAL MIDDLE,MIDDLE SCHOOL,108904,EDINBURG CISD,1,108,HIDALGO COUNTY,1239,44,86,383,0,383,1149,1239,769,-9999999,-9999999,79,-9999999,8
STATE,CAMPUS,2017-2018,108912044,MEMORIAL MIDDLE,MIDDLE SCHOOL,108912,LA JOYA ISD,1,108,HIDALGO COUNTY,758,129,111,340,0,340,691,758,498,0,0,64,5,20
STATE,CAMPUS,2017-2018,137901042,MEMORIAL MIDDLE,JUNIOR HIGH SCHOOL,137901,KINGSVILLE ISD,2,137,KLEBERG COUNTY,415,17,116,8,0,7,336,415,310,-9999999,-9999999,54,6,18
STATE,CAMPUS,2017-2018,240901044,MEMORIAL MIDDLE,MIDDLE SCHOOL,240901,LAREDO ISD,1,240,WEBB COUNTY,763,101,119,417,0,417,749,763,479,0,0,91,8,16
STATE,CAMPUS,2017-2018,250907041,MEMORIAL MIDDLE,MIDDLE SCHOOL,250907,WINNSBORO ISD,7,250,WOOD COUNTY,454,21,0,26,0,26,288,454,174,-9999999,-9999999,45,5,44
STATE,CAMPUS,2017-2018,101914104,MEMORIAL PARKWAY EL,ELEMENTARY,101914,KATY ISD,4,101,HARRIS COUNTY,823,17,0,364,416,73,428,823,571,-9999999,-9999999,110,23,34
STATE,CAMPUS,2017-2018,101914044,MEMORIAL PARKWAY J H,MIDDLE SCHOOL,101914,KATY ISD,4,101,HARRIS COUNTY,799,85,184,64,0,61,290,55,313,10,-9999999,88,55,67
STATE,CAMPUS,2017-2018,57909006,MEMORIAL PATHWAY ACADEMY H S,ELEMENTARY / SECONDARY,57909,GARLAND ISD,10,57,DALLAS COUNTY,290,-9999999,9,142,0,134,171,290,250,-9999999,-9999999,10,10,0
STATE,CAMPUS,2017-2018,96904001,MEMPHIS H S,HIGH SCHOOL,96904,MEMPHIS ISD,16,96,HALL COUNTY,137,15,132,6,0,6,85,137,28,0,0,22,-9999999,26
STATE,CAMPUS,2017-2018,96904041,MEMPHIS MIDDLE,MIDDLE SCHOOL,96904,MEMPHIS ISD,16,96,HALL COUNTY,102,12,0,9,0,9,63,102,61,0,-9999999,16,7,24
STATE,CAMPUS,2017-2018,164901101,MENARD EL,ELEMENTARY,164901,MENARD ISD,15,164,MENARD COUNTY,152,-9999999,0,6,0,6,107,152,86,0,0,15,0,6
STATE,CAMPUS,2017-2018,164901001,MENARD H S,HIGH SCHOOL,164901,MENARD ISD,15,164,MENARD COUNTY,87,6,79,9,0,9,61,87,50,0,0,9,0,0
STATE,CAMPUS,2017-2018,164901041,MENARD J H,MIDDLE SCHOOL,164901,MENARD ISD,15,164,MENARD COUNTY,76,-9999999,0,-9999999,0,-9999999,59,76,49,0,0,7,0,-9999999
STATE,CAMPUS,2017-2018,227901147,MENCHACA EL,ELEMENTARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,717,35,0,151,140,42,302,717,315,0,0,91,8,42
STATE,CAMPUS,2017-2018,101902109,MENDEL EL,ELEMENTARY,101902,ALDINE ISD,4,101,HARRIS COUNTY,237,9,0,112,85,26,219,237,166,0,-9999999,29,18,34
STATE,CAMPUS,2017-2018,43910103,MENDENHALL EL,ELEMENTARY,43910,PLANO ISD,10,43,COLLIN COUNTY,593,32,0,339,266,67,517,593,448,0,0,87,22,17
STATE,CAMPUS,2017-2018,105902108,MENDEZ EL,ELEMENTARY,105902,SAN MARCOS CISD,13,105,HAYS COUNTY,588,41,0,100,91,6,474,579,260,0,-9999999,41,5,18
STATE,CAMPUS,2017-2018,227901058,MENDEZ M S,MIDDLE SCHOOL,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,646,26,367,301,0,299,583,646,554,0,0,80,17,65
STATE,CAMPUS,2017-2018,178904124,MENGER EL,ELEMENTARY,178904,CORPUS CHRISTI ISD,2,178,NUECES COUNTY,344,0,0,20,17,-9999999,315,344,194,0,-9999999,38,24,13
STATE,CAMPUS,2017-2018,108907002,MERCEDES ACADEMIC ACADEMY,HIGH SCHOOL,108907,MERCEDES ISD,1,108,HIDALGO COUNTY,69,0,32,19,0,16,69,69,69,0,0,-9999999,-9999999,-9999999
STATE,CAMPUS,2017-2018,108907006,MERCEDES EARLY COLLEGE ACADEMY,HIGH SCHOOL,108907,MERCEDES ISD,1,108,HIDALGO COUNTY,400,121,275,-9999999,0,-9999999,312,400,170,12,0,-9999999,-9999999,5
STATE,CAMPUS,2017-2018,108907001,MERCEDES H S,HIGH SCHOOL,108907,MERCEDES ISD,1,108,HIDALGO COUNTY,1096,116,1071,185,0,165,944,1096,703,-9999999,-9999999,98,5,19
STATE,CAMPUS,2017-2018,94901002,MERCER & BLUMBERG LRN CTR,HIGH SCHOOL,94901,SEGUIN ISD,13,94,GUADALUPE COUNTY,92,7,13,-9999999,0,-9999999,52,5,78,-9999999,-9999999,10,5,-9999999
STATE,CAMPUS,2017-2018,18902101,MERIDIAN EL,ELEMENTARY,18902,MERIDIAN ISD,12,18,BOSQUE COUNTY,227,-9999999,0,17,0,16,165,227,44,0,6,25,12,14
STATE,CAMPUS,2017-2018,18902001,MERIDIAN H S,ELEMENTARY / SECONDARY,18902,MERIDIAN ISD,12,18,BOSQUE COUNTY,247,9,164,9,0,8,136,0,116,-9999999,-9999999,35,-9999999,10
STATE,CAMPUS,2017-2018,246801001,MERIDIAN WORLD SCHOOL LLC,ELEMENTARY / SECONDARY,246801,MERIDIAN WORLD SCHOOL LLC,13,246,WILLIAMSON COUNTY,1594,0,77,63,0,57,162,0,240,18,0,111,0,76
STATE,CAMPUS,2017-2018,20901116,MERIDIANA EL,ELEMENTARY,20901,ALVIN ISD,4,20,BRAZORIA COUNTY,708,19,0,68,0,54,307,699,293,13,9,76,24,19
STATE,CAMPUS,2017-2018,14909101,MERIDITH-DUNBAR EARLY CHILDHOOD AC,ELEMENTARY,14909,TEMPLE ISD,12,14,BELL COUNTY,514,0,0,74,62,12,485,514,248,14,6,46,6,0
STATE,CAMPUS,2017-2018,221904102,MERKEL EL,ELEMENTARY,221904,MERKEL ISD,14,221,TAYLOR COUNTY,570,23,0,15,0,15,378,570,178,29,15,89,40,11
STATE,CAMPUS,2017-2018,221904001,MERKEL H S,HIGH SCHOOL,221904,MERKEL ISD,14,221,TAYLOR COUNTY,314,37,290,-9999999,0,-9999999,189,12,169,-9999999,-9999999,36,12,6
STATE,CAMPUS,2017-2018,221904041,MERKEL MIDDLE,MIDDLE SCHOOL,221904,MERKEL ISD,14,221,TAYLOR COUNTY,284,29,129,-9999999,0,-9999999,149,5,163,9,5,31,5,14
STATE,CAMPUS,2017-2018,57907103,MERRIFIELD EL,ELEMENTARY,57907,DUNCANVILLE ISD,10,57,DALLAS COUNTY,494,12,0,99,76,14,420,494,336,-9999999,-9999999,26,-9999999,-9999999
STATE,CAMPUS,2017-2018,57916134,MERRIMAN PARK EL,ELEMENTARY,57916,RICHARDSON ISD,10,57,DALLAS COUNTY,575,50,0,86,0,83,235,575,212,-9999999,-9999999,69,5,35
STATE,CAMPUS,2017-2018,188901134,MESA VERDE EL,ELEMENTARY,188901,AMARILLO ISD,16,188,POTTER COUNTY,521,10,0,248,0,248,501,521,388,0,0,40,29,12
STATE,CAMPUS,2017-2018,71905121,MESA VISTA EL,ELEMENTARY,71905,YSLETA ISD,19,71,EL PASO COUNTY,442,43,0,144,127,0,382,442,238,-9999999,-9999999,83,6,13
STATE,CAMPUS,2017-2018,71902130,MESITA EL,ELEMENTARY,71902,EL PASO ISD,19,71,EL PASO COUNTY,1127,374,0,400,851,0,597,1127,566,13,0,127,6,16
STATE,CAMPUS,2017-2018,57914656,MESQUITE ACADEMY,HIGH SCHOOL,57914,MESQUITE ISD,10,57,DALLAS COUNTY,187,0,84,12,0,12,106,16,166,0,0,12,19,6
STATE,CAMPUS,2017-2018,57914001,MESQUITE H S,HIGH SCHOOL,57914,MESQUITE ISD,10,57,DALLAS COUNTY,2904,183,2576,320,0,302,2056,38,1623,0,5,290,39,140
STATE,CAMPUS,2017-2018,101907127,METCALF EL,ELEMENTARY,101907,CYPRESS-FAIRBANKS ISD,4,101,HARRIS COUNTY,877,13,0,280,177,99,668,876,569,-9999999,0,56,6,-9999999
STATE,CAMPUS,2017-2018,227806025,METHODIST CHILDREN'S HOME,ELEMENTARY / SECONDARY,227806,UNIVERSITY OF TEXAS UNIVERSITY CHA,13,227,TRAVIS COUNTY,133,0,73,9,0,9,124,0,133,-9999999,16,22,0,5
STATE,CAMPUS,2017-2018,220905019,METRO OPPORTUNITY,HIGH SCHOOL,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,30,-9999999,-9999999,-9999999,0,-9999999,24,0,30,0,0,-9999999,0,0
STATE,CAMPUS,2017-2018,14906022,METROPLEX SCHOOL,ELEMENTARY / SECONDARY,14906,KILLEEN ISD,12,14,BELL COUNTY,23,0,-9999999,-9999999,0,-9999999,0,0,23,10,0,6,0,-9999999
STATE,CAMPUS,2017-2018,227901124,METZ EL,ELEMENTARY,227901,AUSTIN ISD,13,227,TRAVIS COUNTY,285,19,0,119,88,30,253,285,203,0,-9999999,46,16,22
STATE,CAMPUS,2017-2018,101915123,METZLER EL,ELEMENTARY,101915,KLEIN ISD,4,101,HARRIS COUNTY,863,24,0,58,0,51,245,-9999999,143,8,-9999999,80,-9999999,13
STATE,CAMPUS,2017-2018,147903002,MEXIA H S,HIGH SCHOOL,147903,MEXIA ISD,12,147,LIMESTONE COUNTY,506,14,491,38,0,36,359,506,317,-9999999,0,56,12,14
STATE,CAMPUS,2017-2018,147903042,MEXIA J H,MIDDLE SCHOOL,147903,MEXIA ISD,12,147,LIMESTONE COUNTY,403,17,0,72,0,72,325,403,255,-9999999,0,34,6,12
STATE,CAMPUS,2017-2018,79901112,MEYER EL,ELEMENTARY,79901,LAMAR CISD,4,79,FORT BEND COUNTY,790,33,0,134,0,131,563,790,492,0,-9999999,73,31,-9999999
STATE,CAMPUS,2017-2018,101919106,MEYER EL,ELEMENTARY,101919,SPRING ISD,4,101,HARRIS COUNTY,736,13,0,251,200,52,538,736,497,-9999999,-9999999,77,12,5
STATE,CAMPUS,2017-2018,163904102,MEYER EL,ELEMENTARY,163904,HONDO ISD,20,163,MEDINA COUNTY,489,5,0,17,0,17,357,489,265,6,12,64,10,-9999999
STATE,CAMPUS,2017-2018,101912055,MEYERLAND MIDDLE,MIDDLE SCHOOL,101912,HOUSTON ISD,4,101,HARRIS COUNTY,1607,535,372,229,24,211,995,1607,821,6,-9999999,94,84,38
STATE,CAMPUS,2017-2018,101855101,MEYERPARK EL,ELEMENTARY,101855,MEYERPARK ELEMENTARY,4,101,HARRIS COUNTY,245,0,0,0,0,0,228,245,88,0,0,14,-9999999,0
STATE,CAMPUS,2017-2018,62906101,MEYERSVILLE EL,ELEMENTARY,62906,MEYERSVILLE ISD,3,62,DEWITT COUNTY,120,8,8,0,0,0,56,120,20,-9999999,-9999999,6,0,-9999999
STATE,CAMPUS,2017-2018,220905224,MG ELLIS,ELEMENTARY,220905,FORT WORTH ISD,11,220,TARRANT COUNTY,396,0,0,185,174,-9999999,343,396,225,0,0,49,5,0
